DBN,Grade,Year,Demographic,Number Tested,Mean Scale Score,Num Level 1,Pct Level 1,Num Level 2,Pct Level 2,Num Level 3,Pct Level 3,Num Level 4,Pct Level 4,Num Level 3 and 4,Pct Level 3 and 4
01M019,4,2008,SWD,11,637,1,9.1,6,54.5,4,36.4,0,0,4,36.4
01M019,4,2009,Not SWD,37,669,0,0,6,16.2,30,81.1,1,2.7,31,83.8
01M019,4,2009,SWD,5,s,s,s,s,s,s,s,s,s,s,s
01M019,4,2010,Not SWD,30,666,1,3.3,15,50,14,46.7,0,0,14,46.7
01M019,4,2010,SWD,10,657,0,0,9,90,1,10,0,0,1,10
01M019,4,2011,Not SWD,33,666,2,6.1,16,48.5,15,45.5,0,0,15,45.5
01M019,4,2011,SWD,6,645,1,16.7,5,83.3,0,0,0,0,0,0
01M019,4,2012,Not SWD,32,674,0,0,11,34.4,21,65.6,0,0,21,65.6
01M019,4,2012,SWD,5,s,s,s,s,s,s,s,s,s,s,s
01M019,5,2006,Not SWD,39,669,0,0,9,23.1,28,71.8,2,5.1,30,76.9
01M019,5,2006,SWD,22,623,6,27.3,10,45.5,6,27.3,0,0,6,27.3
01M019,5,2007,Not SWD,34,669,0,0,7,20.6,26,76.5,1,2.9,27,79.4
01M019,5,2007,SWD,17,624,3,17.6,11,64.7,3,17.6,0,0,3,17.6
01M019,5,2008,Not SWD,43,667,0,0,10,23.3,32,74.4,1,2.3,33,76.7
01M019,5,2008,SWD,20,632,3,15,13,65,4,20,0,0,4,20
01M019,5,2009,Not SWD,32,681,0,0,1,3.1,27,84.4,4,12.5,31,96.9
01M019,5,2009,SWD,9,644,0,0,6,66.7,3,33.3,0,0,3,33.3
01M019,5,2010,Not SWD,34,673,0,0,16,47.1,14,41.2,4,11.8,18,52.9
01M019,5,2010,SWD,4,s,s,s,s,s,s,s,s,s,s,s
01M019,5,2011,Not SWD,29,671,0,0,8,27.6,21,72.4,0,0,21,72.4
01M019,5,2011,SWD,10,658,2,20,6,60,2,20,0,0,2,20
01M019,5,2012,Not SWD,28,672,0,0,12,42.9,15,53.6,1,3.6,16,57.1
01M019,5,2012,SWD,8,653,2,25,5,62.5,1,12.5,0,0,1,12.5
01M019,6,2006,Not SWD,34,657,0,0,14,41.2,19,55.9,1,2.9,20,58.8
01M019,6,2006,SWD,11,626,1,9.1,8,72.7,2,18.2,0,0,2,18.2
01M019,7,2006,Not SWD,1,s,s,s,s,s,s,s,s,s,s,s
01M019,All Grades,2006,Not SWD,160,,4,2.5,51,31.9,101,63.1,4,2.5,105,65.6
01M019,All Grades,2006,SWD,57,,19,33.3,28,49.1,10,17.5,0,0,10,17.5
01M019,All Grades,2007,Not SWD,111,,2,1.8,31,27.9,77,69.4,1,0.9,78,70.3
01M019,All Grades,2007,SWD,32,,10,31.3,16,50,6,18.8,0,0,6,18.8
01M019,All Grades,2008,Not SWD,120,,6,5,33,27.5,79,65.8,2,1.7,81,67.5
01M019,All Grades,2008,SWD,40,,4,10,26,65,10,25,0,0,10,25
01M019,All Grades,2009,Not SWD,107,,0,0,10,9.3,90,84.1,7,6.5,97,90.7
01M019,All Grades,2009,SWD,22,,4,18.2,11,50,6,27.3,1,4.5,7,31.8
01M019,All Grades,2010,Not SWD,92,,8,8.7,45,48.9,35,38,4,4.3,39,42.4
01M019,All Grades,2010,SWD,21,,5,23.8,12,57.1,3,14.3,1,4.8,4,19
01M019,All Grades,2011,Not SWD,90,667,3,3.3,40,44.4,47,52.2,0,0,47,52.2
01M019,All Grades,2011,SWD,22,647,6,27.3,14,63.6,2,9.1,0,0,2,9.1
01M019,All Grades,2012,Not SWD,95,669,3,3.2,39,41.1,51,53.7,2,2.1,53,55.8
01M019,All Grades,2012,SWD,25,641,9,36,14,56,2,8,0,0,2,8
01M020,3,2006,Not SWD,67,670,3,4.5,16,23.9,44,65.7,4,6,48,71.6
01M020,3,2006,SWD,7,637,2,28.6,2,28.6,3,42.9,0,0,3,42.9
01M020,3,2007,Not SWD,93,658,6,6.5,30,32.3,56,60.2,1,1.1,57,61.3
01M020,3,2007,SWD,12,644,1,8.3,8,66.7,3,25,0,0,3,25
01M020,3,2008,Not SWD,70,667,2,2.9,16,22.9,48,68.6,4,5.7,52,74.3
01M020,3,2008,SWD,11,637,2,18.2,5,45.5,4,36.4,0,0,4,36.4
01M020,3,2009,Not SWD,85,664,0,0,21,24.7,63,74.1,1,1.2,64,75.3
01M020,3,2009,SWD,13,635,3,23.1,6,46.2,4,30.8,0,0,4,30.8
01M020,3,2010,Not SWD,71,662,9,12.7,35,49.3,19,26.8,8,11.3,27,38
01M020,3,2010,SWD,17,634,10,58.8,5,29.4,2,11.8,0,0,2,11.8
01M020,3,2011,Not SWD,66,661,4,6.1,31,47,30,45.5,1,1.5,31,47
01M020,3,2011,SWD,14,637,4,28.6,6,42.9,4,28.6,0,0,4,28.6
01M020,3,2012,Not SWD,67,658,3,4.5,42,62.7,22,32.8,0,0,22,32.8
01M020,3,2012,SWD,17,639,7,41.2,6,35.3,4,23.5,0,0,4,23.5
