MANHATTAN CONDOMINIUM PROPERTY Boro-Block-Lot,MANHATTAN CONDOMINIUM PROPERTY Condo Section,MANHATTAN CONDOMINIUM PROPERTY Address,MANHATTAN CONDOMINIUM PROPERTY Neighborhood,MANHATTAN CONDOMINIUM PROPERTY Building Classification,MANHATTAN CONDOMINIUM PROPERTY Total Units,MANHATTAN CONDOMINIUM PROPERTY Year Built,MANHATTAN CONDOMINIUM PROPERTY Gross SqFt,MANHATTAN CONDOMINIUM PROPERTY Est. Gross Income,MANHATTAN CONDOMINIUM PROPERTY Gross Income per SqFt,MANHATTAN CONDOMINIUM PROPERTY Full Market Value,MANHATTAN CONDOMINIUM PROPERTY Market Value per SqFt, COMPARABLE RENTAL 1 Boro-Block-Lot,COMPARABLE RENTAL 1 Address,COMPARABLE RENTAL 1  Neighborhood,COMPARABLE RENTAL 1  Building Classification,COMPARABLE RENTAL 1  Total Units,COMPARABLE RENTAL 1  Year Built,COMPARABLE RENTAL 1  Gross SqFt,COMPARABLE RENTAL 1  Est. Gross Income,COMPARABLE RENTAL 1  Gross Income per SqFt,COMPARABLE RENTAL 1 Full Market Value,COMPARABLE RENTAL 1  Market Value per SqFt,COMPARABLE RENTAL 1  Dist. from Coop in miles,COMPARABLE RENTAL 2  Boro-Block-Lot,COMPARABLE RENTAL 2  Address,COMPARABLE RENTAL 2  Neighborhood,COMPARABLE RENTAL 2  Building Classification,COMPARABLE RENTAL 2  Total Units,COMPARABLE RENTAL 2  Year Built,COMPARABLE RENTAL 2  Gross SqFt,COMPARABLE RENTAL 2  Est. Gross Income,COMPARABLE RENTAL 2  Gross Income per SqFt,COMPARABLE RENTAL 2  Full Market Value,COMPARABLE RENTAL 2  Market Value per SqFt,COMPARABLE RENTAL 2  Dist. from Coop in miles
1-01228-7501,508-R1,2250 BROADWAY,UPPER WEST SIDE (79-96),R4-ELEVATOR,123,1987,132774,4647090,35,22300016,168,1-01232-0014,2326 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,129,1925,104810,4256833,40.6,21300000,203,0.2,1-01220-0029,60218 COLUMBUS AVENUE,UPPER WEST SIDE (79-96),D6-ELEVATOR,170,1986,175436,9215639,53,46200000,263,0.5
1-01228-7502,490-R1,219 WEST 80 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,28,1910,27772,972020,35,4659997,168,1-01217-0035,101 WEST 86 STREET,UPPER WEST SIDE (79-96),D7-ELEVATOR,43,1910,29083,1601503,55,8030000,276,0.35,1-01199-0001,519 COLUMBUS AVENUE,UPPER WEST SIDE (79-96),D7-ELEVATOR,38,1907,47765,1480766,31,7090000,148,0.4
1-01228-7503,1487-R1,223 WEST 80 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,12,2004,21807,872280,40,4370000,200,1-01199-0001,519 COLUMBUS AVENUE,UPPER WEST SIDE (79-96),D7-ELEVATOR,38,1907,47765,1480766,31,7090000,148,0.4,1-01217-0035,101 WEST 86 STREET,UPPER WEST SIDE (79-96),D7-ELEVATOR,43,1910,29083,1601503,55,8030000,276,0.35
1-01229-7501,261-R1,203 WEST 81 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,55,1920,80629,2096354,26,9100011,113,1-01232-0014,2326 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,129,1925,104810,4256833,40.6,21300000,203,0.15,1-01233-0029,520 AMSTERDAM AVENUE,UPPER WEST SIDE (79-96),D6-ELEVATOR,87,1929,102692,2273252,22.14,9870000,96,0.2
1-01230-7501,590-R1,2280 BROADWAY,UPPER WEST SIDE (79-96),R9-CONDOPS,97,1923,155319,4659570,30,21300000,137,1-01232-0055,2333 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,128,1922,111811,3355495,30,16100000,144,0.15,1-01232-0014,2326 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,129,1925,104810,4256833,40.6,21300000,203,0.1
1-01231-7501,386-R1,225 WEST 83 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,306,1985,369189,14029182,38,70399989,191,1-01242-9055,2527 BROADWAY,UPPER WEST SIDE (79-96),D9-ELEVATOR,295,1999,307500,11120910,36.2,55800000,181,0.55,1-01228-0061,424 WEST END AVENUE,UPPER WEST SIDE (79-96),D8-ELEVATOR,235,1982,288631,12501967,43.3,62700000,217,0.15
1-01232-7501,616-R1,255 WEST 84 STREET,UPPER WEST SIDE (79-96),R9-CONDOPS,76,1915,147022,4410660,30,20200000,137,1-01232-0055,2333 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,128,1922,111811,3355495,30,16100000,144,0,1-01232-0014,2326 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,129,1925,104810,4256833,40.6,21300000,203,0.1
1-01232-7502,1230-R1,500 WEST END AVENUE,UPPER WEST SIDE (79-96),R4-ELEVATOR,89,1915,141562,4671546,33,22400003,158,1-01220-0029,60218 COLUMBUS AVENUE,UPPER WEST SIDE (79-96),D6-ELEVATOR,170,1986,175436,9215639,53,46200000,263,0.35,1-01232-0014,2326 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,129,1925,104810,4256833,40.6,21300000,203,0.1
1-01233-7501,296-R1,530 WEST END AVENUE,UPPER WEST SIDE (79-96),R4-ELEVATOR,45,1912,79554,2147958,27,10300000,129,1-01232-0014,2326 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,129,1925,104810,4256833,40.6,21300000,203,0.1,1-01233-0029,520 AMSTERDAM AVENUE,UPPER WEST SIDE (79-96),D6-ELEVATOR,87,1929,102692,2273252,22.14,9870000,96,0.1
1-01233-7502,892-R1,255 WEST 85 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,57,1986,60115,2404600,40,12099997,201,1-01199-0061,531 COLUMBUS AVENUE,UPPER WEST SIDE (79-96),D7-ELEVATOR,33,1910,47765,1588006,33.2,7610000,159,0.4,1-01217-0035,101 WEST 86 STREET,UPPER WEST SIDE (79-96),D7-ELEVATOR,43,1910,29083,1601503,55,8030000,276,0.25
1-01234-7501,600-R1,2373 BROADWAY,UPPER WEST SIDE (79-96),R9-CONDOPS,354,1987,412000,15656000,38,74400000,181,1-01113-0001,45 WEST 60 STREET,UPPER WEST SIDE (59-79),D8-ELEVATOR,325,1981,408644,17891063,43.8,89700000,220,1.35,1-01139-0001,145 WEST 67 STREET,UPPER WEST SIDE (59-79),D8-ELEVATOR,453,1986,568001,22043628,38.8,111000000,195,1
1-01235-7501,74-R1,250 WEST 88 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,60,1920,56306,1520262,27,7280002,129,1-01210-0033,410 COLUMBUS AVENUE,UPPER WEST SIDE (79-96),D7-ELEVATOR,52,1900,65814,3915748,59,19600000,298,0.45,1-01239-0044,2476 BROADWAY,UPPER WEST SIDE (79-96),D7-ELEVATOR,64,1920,67954,1739335,25.6,7550000,111,0.2
1-01236-7501,428-R1,250 WEST 89 STREET,UPPER WEST SIDE (79-96),R9-CONDOPS,142,1986,134054,4691890,35,22300000,166,1-01232-0014,2326 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,129,1925,104810,4256833,40.6,21300000,203,0.25,1-01220-0029,60218 COLUMBUS AVENUE,UPPER WEST SIDE (79-96),D6-ELEVATOR,170,1986,175436,9215639,53,46200000,263,0.2
1-01236-7502,1814-R1,215 WEST 88 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,94,1915,171946,5158380,30,24700005,144,1-01237-0033,618 AMSTERDAM AVENUE,UPPER WEST SIDE (79-96),D6-ELEVATOR,116,1925,161422,3570543,22.12,15500000,96,0.05,1-01240-0052,2495 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,146,2005,129000,5775110,44.8,29000000,225,0.2
1-01237-7501,285-R1,2421 BROADWAY,UPPER WEST SIDE (79-96),R4-ELEVATOR,72,1920,147994,4439820,30,21300003,144,1-01232-0055,2333 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,128,1922,111811,3355495,30,16100000,144,0.25,1-01232-0014,2326 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,129,1925,104810,4256833,40.6,21300000,203,0.25
1-01237-7502,384-R1,250 WEST 90 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,157,1985,170760,5976600,35,28600000,167,1-01226-0029,720 COLUMBUS AVENUE,UPPER WEST SIDE (79-96),D6-ELEVATOR,171,1986,232831,6545330,28.1,31400000,135,0.35,1-01220-0029,60218 COLUMBUS AVENUE,UPPER WEST SIDE (79-96),D6-ELEVATOR,170,1986,175436,9215639,53,46200000,263,0.2
1-01238-7501,1117-R1,215 WEST 90 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,93,1922,166559,5829565,35,27900000,168,1-01220-0029,60218 COLUMBUS AVENUE,UPPER WEST SIDE (79-96),D6-ELEVATOR,170,1986,175436,9215639,53,46200000,263,0.15,1-01226-0029,720 COLUMBUS AVENUE,UPPER WEST SIDE (79-96),D6-ELEVATOR,171,1986,232831,6545330,28.1,31400000,135,0.3
1-01238-7503,1265-R1,203 WEST 90 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,84,1920,118026,3540780,30,16999997,144,1-01232-0055,2333 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,128,1922,111811,3355495,30,16100000,144,0.3,1-01232-0014,2326 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,129,1925,104810,4256833,40.6,21300000,203,0.3
1-01239-7501,732-R1,640 WEST END AVENUE,UPPER WEST SIDE (79-96),R4-ELEVATOR,37,1913,59951,1678628,28,8040000,134,1-01199-0061,531 COLUMBUS AVENUE,UPPER WEST SIDE (79-96),D7-ELEVATOR,33,1910,47765,1588006,33.2,7610000,159,0.5,1-01241-0046,2512 BROADWAY,UPPER WEST SIDE (79-96),D7-ELEVATOR,68,1900,62280,2298709,36.9,11500000,185,0.15
1-01239-7502,1089-R1,650 WEST END AVENUE,UPPER WEST SIDE (79-96),R4-ELEVATOR,47,1916,92402,2772060,30,13299999,144,1-01210-0001,401 AMSTERDAM AVENUE,UPPER WEST SIDE (79-96),D6-ELEVATOR,80,1927,106521,2936213,27.6,14100000,132,0.65,1-01232-0014,2326 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,129,1925,104810,4256833,40.6,21300000,203,0.35
1-01240-7501,387-R1,255 WEST 92 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,15,1900,15815,474450,30,2270004,144,1-01242-0042,2536 BROADWAY,UPPER WEST SIDE (79-96),D7-ELEVATOR,20,1910,11547,486866,42.2,2440000,211,0.15,1-01150-0035,102 WEST 79 STREET,UPPER WEST SIDE (59-79),D9-ELEVATOR,42,1931,20281,903784,44.6,4530000,223,0.75
1-01240-7502,1727-R1,220 WEST 93 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,58,1926,116997,3509910,30,16799993,144,1-01232-0014,2326 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,129,1925,104810,4256833,40.6,21300000,203,0.4,1-01232-0055,2333 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,128,1922,111811,3355495,30,16100000,144,0.4
1-01241-7501,200-R1,257 WEST 93 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,15,1930,16506,495180,30,2370003,144,1-01242-0042,2536 BROADWAY,UPPER WEST SIDE (79-96),D7-ELEVATOR,20,1910,11547,486866,42.2,2440000,211,0.1,1-01150-0035,102 WEST 79 STREET,UPPER WEST SIDE (59-79),D9-ELEVATOR,42,1931,20281,903784,44.6,4530000,223,0.8
1-01243-7501,415-R1,215 WEST 95 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,212,1986,145085,5077975,35,24300005,167,1-01232-0014,2326 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,129,1925,104810,4256833,40.6,21300000,203,0.55,1-01220-0029,60218 COLUMBUS AVENUE,UPPER WEST SIDE (79-96),D6-ELEVATOR,170,1986,175436,9215639,53,46200000,263,0.3
1-01244-7501,221-R1,303 WEST 80 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,24,1920,20118,663894,33,3180001,158,1-01227-0027,207 WEST 79 STREET,UPPER WEST SIDE (79-96),D9-ELEVATOR,38,1920,23952,885414,37,4440000,185,0.15,1-01217-0035,101 WEST 86 STREET,UPPER WEST SIDE (79-96),D7-ELEVATOR,43,1910,29083,1601503,55,8030000,276,0.45
1-01245-7501,29-R1,309 WEST 83 STREET,UPPER WEST SIDE (79-96),R9-CONDOPS,17,1920,25216,832128,33,3810000,151,1-01227-0027,207 WEST 79 STREET,UPPER WEST SIDE (79-96),D9-ELEVATOR,38,1920,23952,885414,37,4440000,185,0.25,1-01217-0035,101 WEST 86 STREET,UPPER WEST SIDE (79-96),D7-ELEVATOR,43,1910,29083,1601503,55,8030000,276,0.35
1-01246-7501,78-R1,342 WEST 85 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,22,1910,28436,938388,33,4489997,158,1-01227-0027,207 WEST 79 STREET,UPPER WEST SIDE (79-96),D9-ELEVATOR,38,1920,23952,885414,37,4440000,185,0.3,1-01147-0030,322 COLUMBUS AVENUE,UPPER WEST SIDE (59-79),D7-ELEVATOR,66,1926,36258,1597670,44.1,8010000,221,0.55
1-01247-7501,740-R1,340 WEST 86 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,70,1950,90566,2354716,26,10200000,113,1-01232-0014,2326 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,129,1925,104810,4256833,40.6,21300000,203,0.2,1-01232-0055,2333 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,128,1922,111811,3355495,30,16100000,144,0.1
1-01250-7503,1692-R1,317 WEST 89 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,24,1920,60480,1693440,28,8110001,134,1-01210-0033,410 COLUMBUS AVENUE,UPPER WEST SIDE (79-96),D7-ELEVATOR,52,1900,65814,3915748,59,19600000,298,0.6,1-01241-0046,2512 BROADWAY,UPPER WEST SIDE (79-96),D7-ELEVATOR,68,1900,62280,2298709,36.9,11500000,185,0.3
1-01250-7504,1747-R1,595 WEST END AVENUE,UPPER WEST SIDE (79-96),R4-ELEVATOR,54,1923,55190,1545320,28,7399988,134,1-01199-0061,531 COLUMBUS AVENUE,UPPER WEST SIDE (79-96),D7-ELEVATOR,33,1910,47765,1588006,33.2,7610000,159,0.5,1-01241-0046,2512 BROADWAY,UPPER WEST SIDE (79-96),D7-ELEVATOR,68,1900,62280,2298709,36.9,11500000,185,0.3
1-01251-7501,1129-R1,190 RIVERSIDE DRIVE,UPPER WEST SIDE (79-96),R4-ELEVATOR,51,1911,78380,2194640,28,10500004,134,1-01163-0053,244 WEST 72 STREET,UPPER WEST SIDE (59-79),D6-ELEVATOR,92,1928,87150,2264912,26,9830000,113,1.05,1-01232-0014,2326 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,129,1925,104810,4256833,40.6,21300000,203,0.4
1-01252-7501,149-R1,314 WEST 94 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,32,1920,32750,917000,28,4390001,134,1-01199-0001,519 COLUMBUS AVENUE,UPPER WEST SIDE (79-96),D7-ELEVATOR,38,1907,47765,1480766,31,7090000,148,0.65,1-01243-0042,2552 BROADWAY,UPPER WEST SIDE (79-96),D7-ELEVATOR,52,1921,43340,2224661,51,11200000,258,0.2
1-01253-7501,533-R1,317 WEST 95 STREET,UPPER WEST SIDE (79-96),R4-ELEVATOR,30,1902,32905,921340,28,4409996,134,1-01199-0001,519 COLUMBUS AVENUE,UPPER WEST SIDE (79-96),D7-ELEVATOR,38,1907,47765,1480766,31,7090000,148,0.7,1-01243-0042,2552 BROADWAY,UPPER WEST SIDE (79-96),D7-ELEVATOR,52,1921,43340,2224661,51,11200000,258,0.2
1-01253-7502,647-R1,222 RIVERSIDE DRIVE,UPPER WEST SIDE (79-96),R4-ELEVATOR,104,1989,167752,5871320,35,28099998,168,1-01226-0029,720 COLUMBUS AVENUE,UPPER WEST SIDE (79-96),D6-ELEVATOR,171,1986,232831,6545330,28.1,31400000,135,0.3,1-01220-0029,60218 COLUMBUS AVENUE,UPPER WEST SIDE (79-96),D6-ELEVATOR,170,1986,175436,9215639,53,46200000,263,0.4
1-01253-7503,1608-R1,230 RIVERSIDE DRIVE,UPPER WEST SIDE (79-96),R4-ELEVATOR,261,1931,208241,4997784,24,21699981,104,1-01230-0043,2290 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,125,1924,165452,4783437,28.9,22900000,138,0.7,1-01235-0042,2380 BROADWAY,UPPER WEST SIDE (79-96),D6-ELEVATOR,162,1984,252000,11527489,45.7,57800000,229,0.45
1-01263-7501,1655-R1,16 WEST 48 STREET,MIDTOWN WEST,R4-ELEVATOR,152,2005,148385,7270865,49,36500010,246,1-01026-0049,230 WEST 55 STREET,MIDTOWN WEST,D6-ELEVATOR,237,1979,210213,8785649,41.8,44100000,210,0.5,1-01041-0029,831 8 AVENUE,MIDTOWN WEST,D8-ELEVATOR,295,1997,270161,13588515,50,68100000,252,0.55
1-01269-7501,90-R1,15 WEST 53 STREET,MIDTOWN WEST,R4-ELEVATOR,248,1982,503000,22132000,44,111000008,221,1-01021-0001,810 8 AVENUE,MIDTOWN WEST,D6-ELEVATOR,550,1998,578099,22002124,38.1,110000000,190,0.4,1-01020-0005,227 WEST 48 STREET,MIDTOWN WEST,D8-ELEVATOR,487,1989,475327,21964403,46.2,110000000,231,0.45
1-01270-7501,1599-R1,40 WEST 55 STREET,MIDTOWN WEST,R4-ELEVATOR,35,1925,44350,1552250,35,7439999,168,1-01023-0006,245 WEST 51 STREET,MIDTOWN WEST,D7-ELEVATOR,82,1912,48368,1490621,30.8,7140000,148,0.4,1-01147-0030,322 COLUMBUS AVENUE,UPPER WEST SIDE (59-79),D7-ELEVATOR,66,1926,36258,1597670,44.1,8010000,221,1.25
1-01271-7501,7-R2,1360 6 AVENUE,MIDTOWN WEST,R4-ELEVATOR,183,1963,141738,4960830,35,23799972,168,1-01023-0061,260 WEST 52 STREET,MIDTOWN WEST,D6-ELEVATOR,217,1987,190289,7178824,37.7,36000000,189,0.4,1-01036-0029,717 8 AVENUE,MIDTOWN WEST,D6-ELEVATOR,182,1966,126778,4451563,35.1,21300000,168,0.7
1-01273-7501,141-R1,58 WEST 58 STREET,MIDTOWN WEST,R4-ELEVATOR,168,1969,206973,7864974,38,39400003,190,1-01272-0001,1380 6 AVENUE,MIDTOWN WEST,D6-ELEVATOR,252,1963,303642,11601559,38.2,58200000,192,0.05,,,,,,,,,,,,
1-01274-7502,702-R1,57 WEST 58 STREET,MIDTOWN WEST,R4-ELEVATOR,88,1901,68219,2865198,42,14399998,211,1-00997-0019,123 WEST 44 STREET,MIDTOWN WEST,D7-ELEVATOR,121,1900,115355,5027226,43.6,25200000,218,0.7,1-00999-0054,150 WEST 47 STREET,MIDTOWN WEST,D6-ELEVATOR,105,1979,66182,2619610,39.6,13100000,198,0.6
1-01274-7503,1150-R1,50 CENTRAL PARK SOUTH,MIDTOWN WEST,R4-ELEVATOR,11,1931,84843,4072464,48,20400001,240,1-00887-0023,184 LEXINGTON AVENUE,MURRAY HILL,D7-ELEVATOR,100,1984,97414,4319831,44.3,21700000,223,1.4,1-01383-0013,814 MADISON AVENUE,UPPER EAST SIDE (59-79),D7-ELEVATOR,43,1913,108592,7338308,68,36800000,339,0.5
1-01274-7504,1508-R1,768 5 AVENUE,MIDTOWN WEST,R4-ELEVATOR,164,1907,395521,19776050,50,99200007,251,1-00824-0011,51 WEST 22 STREET,FLATIRON,D6-ELEVATOR,452,2000,588356,27288000,46.4,137000000,233,1.8,,,,,,,,,,,,
1-01287-7501,13-R1,641 5 AVENUE,MIDTOWN CBD,R4-ELEVATOR,226,1981,477801,22456647,47,113000018,237,1-01348-0049,1044 2 AVENUE,MIDTOWN EAST,D9-ELEVATOR,460,1975,580480,31592875,54,158000000,272,0.6,1-01020-0005,227 WEST 48 STREET,MIDTOWN WEST,D8-ELEVATOR,487,1989,475327,21964403,46.2,110000000,231,0.55
1-01290-7501,1456-R1,60 EAST 55 STREET,MIDTOWN CBD,R4-ELEVATOR,74,2003,115852,5502970,47.5,19199999,166,1-01383-0013,814 MADISON AVENUE,UPPER EAST SIDE (59-79),D7-ELEVATOR,43,1913,108592,7338308,68,36800000,339,0.7,1-00887-0023,184 LEXINGTON AVENUE,MURRAY HILL,D7-ELEVATOR,100,1984,97414,4319831,44.3,21700000,223,1.15
1-01292-7501,86-R1,721 5 AVENUE,MIDTOWN CBD,R4-ELEVATOR,246,1983,499668,24983400,50,125000006,250,1-01348-0049,1044 2 AVENUE,MIDTOWN EAST,D9-ELEVATOR,460,1975,580480,31592875,54,158000000,272,0.55,1-01020-0005,227 WEST 48 STREET,MIDTOWN WEST,D8-ELEVATOR,487,1989,475327,21964403,46.2,110000000,231,0.65
1-01294-7501,144-R1,500 PARK AVENUE,MIDTOWN CBD,R4-ELEVATOR,56,1982,176494,7059760,40,35399994,201,1-01026-0049,230 WEST 55 STREET,MIDTOWN WEST,D6-ELEVATOR,237,1979,210213,8785649,41.8,44100000,210,0.65,1-01023-0061,260 WEST 52 STREET,MIDTOWN WEST,D6-ELEVATOR,217,1987,190289,7178824,37.7,36000000,189,0.7
1-01303-7501,305-R1,145 EAST 48 STREET,MIDTOWN CBD,R4-ELEVATOR,207,1985,185540,7421600,40,37199999,200,1-01026-0049,230 WEST 55 STREET,MIDTOWN WEST,D6-ELEVATOR,237,1979,210213,8785649,41.8,44100000,210,0.85,1-01023-0061,260 WEST 52 STREET,MIDTOWN WEST,D6-ELEVATOR,217,1987,190289,7178824,37.7,36000000,189,0.8
1-01309-7502,420-R1,135 EAST 54 STREET,MIDTOWN CBD,R4-ELEVATOR,145,1951,132205,4627175,35,22200007,168,1-00997-0019,123 WEST 44 STREET,MIDTOWN WEST,D7-ELEVATOR,121,1900,115355,5027226,43.6,25200000,218,0.7,1-01309-0050,136 EAST 55 STREET,MIDTOWN CBD,D6-ELEVATOR,200,1957,204269,6589870,32.3,31600000,155,0.1
1-01310-7501,30-R1,141 EAST 55 STREET,MIDTOWN CBD,R4-ELEVATOR,87,1956,70773,2406282,34,11500005,162,1-01006-0063,162 WEST 54 STREET,MIDTOWN WEST,D6-ELEVATOR,83,1911,98616,3590510,36.4,18000000,183,0.6,1-01309-0008,125 EAST 54 STREET,MIDTOWN CBD,D9-ELEVATOR,66,1977,56073,2299321,41,11500000,205,0.1
1-01310-7502,199-R1,667 LEXINGTON AVENUE,MIDTOWN CBD,R4-ELEVATOR,156,1956,141440,4950400,35,23699989,168,1-00997-0019,123 WEST 44 STREET,MIDTOWN WEST,D7-ELEVATOR,121,1900,115355,5027226,43.6,25200000,218,0.8,1-01309-0050,136 EAST 55 STREET,MIDTOWN CBD,D6-ELEVATOR,200,1957,204269,6589870,32.3,31600000,155,0.05
1-01310-7503,289-R1,150 EAST 56 STREET,MIDTOWN CBD,R4-ELEVATOR,75,1956,65658,2232372,34,10699998,163,1-01006-0063,162 WEST 54 STREET,MIDTOWN WEST,D6-ELEVATOR,83,1911,98616,3590510,36.4,18000000,183,0.6,1-01309-0008,125 EAST 54 STREET,MIDTOWN CBD,D9-ELEVATOR,66,1977,56073,2299321,41,11500000,205,0.1
1-01312-7501,16-R1,117 EAST 57 STREET,MIDTOWN CBD,R4-ELEVATOR,236,1975,364872,17148984,47,85999969,236,1-01113-0001,45 WEST 60 STREET,UPPER WEST SIDE (59-79),D8-ELEVATOR,325,1981,408644,17891063,43.8,89700000,220,0.9,1-01348-0049,1044 2 AVENUE,MIDTOWN EAST,D9-ELEVATOR,460,1975,580480,31592875,54,158000000,272,0.35
1-01312-7502,756-R1,465 PARK AVENUE,MIDTOWN CBD,R9-CONDOPS,120,1926,221819,7763665,35,36900000,166,1-01008-0029,1361 6 AVENUE,MIDTOWN WEST,D6-ELEVATOR,169,1925,243671,10537267,43.2,52800000,217,0.55,1-01028-0017,1752 BROADWAY,MIDTOWN WEST,D6-ELEVATOR,406,1979,311689,13487456,43.3,67600000,217,0.65
1-01313-7501,1350-R1,151 EAST 58 STREET,MIDTOWN CBD,R4-ELEVATOR,105,2001,365000,20075000,55,100999994,277,1-01113-0001,45 WEST 60 STREET,UPPER WEST SIDE (59-79),D8-ELEVATOR,325,1981,408644,17891063,43.8,89700000,220,1,1-01348-0049,1044 2 AVENUE,MIDTOWN EAST,D9-ELEVATOR,460,1975,580480,31592875,54,158000000,272,0.3
1-01314-7501,319-R1,235 EAST 40 STREET,MIDTOWN EAST,R4-ELEVATOR,364,1986,351161,13000000,37,65200014,186,1-01365-0009,415 EAST 53 STREET,MIDTOWN EAST,D7-ELEVATOR,324,1982,413233,19146946,46.3,96000000,232,0.7,1-01332-0029,240 EAST 59 STREET,MIDTOWN EAST,D6-ELEVATOR,167,1983,324212,12851052,39.6,64400000,199,0.9
1-01319-7501,482-R1,240 EAST 46 STREET,MIDTOWN EAST,R4-ELEVATOR,101,1970,60900,1700000,27.9,8139989,134,1-01418-0045,1081 3 AVENUE,UPPER EAST SIDE (59-79),D6-ELEVATOR,116,1968,174273,6855800,39.3,34400000,197,0.9,1-01416-0002,1033 3 AVENUE,UPPER EAST SIDE (59-79),D6-ELEVATOR,133,1967,241274,7643396,31.7,36600000,152,0.8
1-01319-7502,1614-R1,845 2 AVENUE,MIDTOWN EAST,R4-ELEVATOR,18,2001,11861,535000,45.1,2680000,226,1-01424-0004,203 EAST 69 STREET,UPPER EAST SIDE (59-79),D6-ELEVATOR,15,1980,32500,1672642,51,8390000,258,1.2,1-01437-0045,316 EAST 63 STREET,UPPER EAST SIDE (59-79),D7-ELEVATOR,42,1999,34137,949800,27.8,4550000,133,0.85
1-01320-7501,85-R1,238 EAST 47 STREET,MIDTOWN EAST,R4-ELEVATOR,231,1982,350000,12800000,36.6,64200000,183,1-01365-0009,415 EAST 53 STREET,MIDTOWN EAST,D7-ELEVATOR,324,1982,413233,19146946,46.3,96000000,232,0.45,1-01332-0029,240 EAST 59 STREET,MIDTOWN EAST,D6-ELEVATOR,167,1983,324212,12851052,39.6,64400000,199,0.6
1-01320-7502,238-R1,216 EAST 47 STREET,MIDTOWN EAST,R4-ELEVATOR,48,1985,77029,3100000,40.2,15499992,201,1-01309-0008,125 EAST 54 STREET,MIDTOWN CBD,D9-ELEVATOR,66,1977,56073,2299321,41,11500000,205,0.45,1-01311-0045,150 EAST 57 STREET,MIDTOWN CBD,D8-ELEVATOR,145,1997,158063,8003617,51,40100000,254,0.5
1-01320-7503,240-R1,210 EAST 47 STREET,MIDTOWN EAST,R4-ELEVATOR,92,1957,63927,2170000,33.9,10400018,163,1-01425-0017,225 EAST 70 STREET,UPPER EAST SIDE (59-79),D6-ELEVATOR,91,1961,83220,2607460,31.3,12500000,150,1.2,1-01274-0006,39 WEST 58 STREET,MIDTOWN WEST,D6-ELEVATOR,338,1948,269346,12293601,45.6,61700000,229,0.8
1-01320-7504,451-R1,225 EAST 46 STREET,MIDTOWN EAST,R4-ELEVATOR,129,1956,81745,2600000,31.8,12499994,153,1-01530-0034,230 EAST 85 STREET,UPPER EAST SIDE (79-96),D9-ELEVATOR,55,1946,50852,1496374,29.4,7170000,141,1.9,1-01488-0013,519 EAST 76 STREET,UPPER EAST SIDE (59-79),D3-ELEVATOR,210,1964,257244,9482853,36.9,47600000,185,1.55
