Neversink Date              ,Neversink Elevation,Neversink Storage,Rondout Date             ,Rondout Elevation,Rondout Storage,Schoharie Date             ,Schoharie Elevation,Schoharie Storage,Cannonsville Date             ,Cannonsville Elevation,Cannonsville Storage,Pepacton Date              ,Pepacton Elevation,Pepacton Storage,Ashokan East Date             ,Ashokan East Elevation,Ashokan East Storage,Ashokan West Date             ,Ashokan West Elevation,Ashokan West Storage
09/08/2006 03:00:00 PM +0000,1415.66,24576,09/08/2006 03:00:00 PM +0000,836.08,47406,09/08/2006 03:00:00 PM +0000,1082.14,5477,09/09/2006 03:00:00 PM +0000,1150.66,97788,09/08/2006 03:00:00 PM +0000,1273.28,131604,09/08/2006 03:00:00 PM +0000,583.07,74040,09/08/2006 03:00:00 PM +0000,590.33,47530
09/09/2006 03:00:00 PM +0000,1415.76,24617,09/09/2006 03:00:00 PM +0000,835.97,47333,09/09/2006 03:00:00 PM +0000,1081.55,5337,09/10/2006 03:00:00 PM +0000,1150.62,97724,09/09/2006 03:00:00 PM +0000,1273.12,131322,09/09/2006 03:00:00 PM +0000,583.05,74008,09/09/2006 03:00:00 PM +0000,590.32,47519
09/10/2006 03:00:00 PM +0000,1415.72,24601,09/10/2006 03:00:00 PM +0000,835.83,47241,09/10/2006 03:00:00 PM +0000,1080.64,5121,09/11/2006 03:00:00 PM +0000,1150.57,97643,09/10/2006 03:00:00 PM +0000,1272.94,131006,09/10/2006 03:00:00 PM +0000,582.99,73911,09/10/2006 03:00:00 PM +0000,590.28,47477
09/11/2006 03:00:00 PM +0000,1415.65,24572,09/11/2006 03:00:00 PM +0000,835.68,47141,09/11/2006 03:00:00 PM +0000,1079.93,4953,09/12/2006 03:00:00 PM +0000,1150.48,97498,09/11/2006 03:00:00 PM +0000,1272.75,130674,09/11/2006 03:00:00 PM +0000,582.89,73750,09/11/2006 03:00:00 PM +0000,590.27,47466
09/12/2006 03:00:00 PM +0000,1415.66,24576,09/12/2006 03:00:00 PM +0000,835.54,47048,09/12/2006 03:00:00 PM +0000,1079.06,4760,09/13/2006 03:00:00 PM +0000,1150.47,97482,09/12/2006 03:00:00 PM +0000,1272.54,130307,09/12/2006 03:00:00 PM +0000,582.8,73604,09/12/2006 03:00:00 PM +0000,590.27,47466
09/13/2006 03:00:00 PM +0000,1415.64,24568,09/13/2006 03:00:00 PM +0000,835.42,46969,09/13/2006 03:00:00 PM +0000,1078.3,4591,09/14/2006 03:00:00 PM +0000,1150.69,97836,09/13/2006 03:00:00 PM +0000,1272.31,129905,09/13/2006 03:00:00 PM +0000,582.69,73427,09/13/2006 03:00:00 PM +0000,590.28,47477
09/14/2006 03:00:00 PM +0000,1417.67,25396,09/14/2006 03:00:00 PM +0000,836.58,47739,09/14/2006 03:00:00 PM +0000,1079.31,4816,09/15/2006 03:00:00 PM +0000,1150.95,98254,09/14/2006 03:00:00 PM +0000,1272.43,130114,09/14/2006 03:00:00 PM +0000,583.08,74056,09/14/2006 03:00:00 PM +0000,590.89,48123
09/15/2006 03:00:00 PM +0000,1419.15,26008,09/15/2006 03:00:00 PM +0000,837.27,48201,09/15/2006 03:00:00 PM +0000,1082.21,5494,09/16/2006 03:00:00 PM +0000,1150.98,98303,09/15/2006 03:00:00 PM +0000,1272.55,130324,09/15/2006 03:00:00 PM +0000,583.84,75283,09/15/2006 03:00:00 PM +0000,590.77,47996
09/16/2006 03:00:00 PM +0000,1419.82,26287,09/16/2006 03:00:00 PM +0000,837.55,48390,09/16/2006 03:00:00 PM +0000,1083.04,5691,09/17/2006 03:00:00 PM +0000,1150.97,98287,09/16/2006 03:00:00 PM +0000,1272.56,130342,09/16/2006 03:00:00 PM +0000,584.28,75993,09/16/2006 03:00:00 PM +0000,590.6,47816
09/17/2006 03:00:00 PM +0000,1420.29,26484,09/17/2006 03:00:00 PM +0000,837.67,48470,09/17/2006 03:00:00 PM +0000,1083.22,5734,09/18/2006 03:00:00 PM +0000,1150.94,98238,09/17/2006 03:00:00 PM +0000,1272.52,130272,09/17/2006 03:00:00 PM +0000,584.55,76429,09/17/2006 03:00:00 PM +0000,590.53,47741
09/18/2006 03:00:00 PM +0000,1420.67,26643,09/18/2006 03:00:00 PM +0000,837.71,48497,09/18/2006 03:00:00 PM +0000,1083.23,5736,09/19/2006 03:00:00 PM +0000,1150.85,98094,09/18/2006 03:00:00 PM +0000,1272.42,130097,09/18/2006 03:00:00 PM +0000,584.7,76671,09/18/2006 03:00:00 PM +0000,590.48,47688
09/19/2006 03:00:00 PM +0000,1421.01,26786,09/19/2006 03:00:00 PM +0000,837.78,48544,09/19/2006 03:00:00 PM +0000,1082.93,5665,09/20/2006 03:00:00 PM +0000,1150.79,97997,09/19/2006 03:00:00 PM +0000,1272.38,130028,09/19/2006 03:00:00 PM +0000,584.81,76848,09/19/2006 03:00:00 PM +0000,590.45,47657
09/20/2006 03:00:00 PM +0000,1421.25,26888,09/20/2006 03:00:00 PM +0000,837.75,48524,09/20/2006 03:00:00 PM +0000,1082.58,5582,09/21/2006 03:00:00 PM +0000,1150.74,97917,09/20/2006 03:00:00 PM +0000,1272.28,129853,09/20/2006 03:00:00 PM +0000,584.86,76929,09/20/2006 03:00:00 PM +0000,590.41,47614
09/21/2006 03:00:00 PM +0000,1421.49,26990,09/21/2006 03:00:00 PM +0000,837.69,48483,09/21/2006 03:00:00 PM +0000,1082.08,5463,09/22/2006 03:00:00 PM +0000,1150.51,97547,09/21/2006 03:00:00 PM +0000,1272.15,129625,09/21/2006 03:00:00 PM +0000,584.95,77074,09/21/2006 03:00:00 PM +0000,590.25,47445
09/22/2006 03:00:00 PM +0000,1421.68,27070,09/22/2006 03:00:00 PM +0000,837.63,48443,09/22/2006 03:00:00 PM +0000,1081.56,5340,09/23/2006 03:00:00 PM +0000,1150.24,97112,09/22/2006 03:00:00 PM +0000,1271.97,129311,09/22/2006 03:00:00 PM +0000,584.95,77074,09/22/2006 03:00:00 PM +0000,590.22,47413
09/23/2006 03:00:00 PM +0000,1421.91,27167,09/23/2006 03:00:00 PM +0000,837.58,48410,09/23/2006 03:00:00 PM +0000,1080.95,5195,09/24/2006 03:00:00 PM +0000,1150.08,96855,09/23/2006 03:00:00 PM +0000,1271.84,129085,09/23/2006 03:00:00 PM +0000,584.93,77042,09/23/2006 03:00:00 PM +0000,590.21,47403
09/24/2006 03:00:00 PM +0000,1422.1,27248,09/24/2006 03:00:00 PM +0000,837.52,48369,09/24/2006 03:00:00 PM +0000,1080.48,5083,09/25/2006 03:00:00 PM +0000,1149.83,96467,09/24/2006 03:00:00 PM +0000,1271.7,128842,09/24/2006 03:00:00 PM +0000,584.92,77026,09/24/2006 03:00:00 PM +0000,590.18,47371
09/25/2006 03:00:00 PM +0000,1422.12,27257,09/25/2006 03:00:00 PM +0000,837.43,48308,09/25/2006 03:00:00 PM +0000,1079.89,4945,09/26/2006 03:00:00 PM +0000,1149.54,96026,09/25/2006 03:00:00 PM +0000,1271.5,128495,09/25/2006 03:00:00 PM +0000,584.86,76929,09/25/2006 03:00:00 PM +0000,590.13,47318
09/26/2006 03:00:00 PM +0000,1422.04,27222,09/26/2006 03:00:00 PM +0000,837.33,48241,09/26/2006 03:00:00 PM +0000,1079.19,4789,09/27/2006 03:00:00 PM +0000,1149.29,95646,09/26/2006 03:00:00 PM +0000,1271.33,128201,09/26/2006 03:00:00 PM +0000,584.8,76832,09/26/2006 03:00:00 PM +0000,590.07,47254
09/27/2006 03:00:00 PM +0000,1422.07,27235,09/27/2006 03:00:00 PM +0000,837.22,48167,09/27/2006 03:00:00 PM +0000,1078.44,4622,09/28/2006 03:00:00 PM +0000,1149.28,95631,09/27/2006 03:00:00 PM +0000,1271.1,127802,09/27/2006 03:00:00 PM +0000,584.71,76687,09/27/2006 03:00:00 PM +0000,590.05,47233
09/28/2006 03:00:00 PM +0000,1422.05,27226,09/28/2006 03:00:00 PM +0000,837.31,48228,09/28/2006 03:00:00 PM +0000,1077.88,4498,09/29/2006 03:00:00 PM +0000,1149.55,96042,09/28/2006 03:00:00 PM +0000,1271.23,128027,09/28/2006 03:00:00 PM +0000,584.69,76655,09/28/2006 03:00:00 PM +0000,590.08,47265
09/29/2006 03:00:00 PM +0000,1422.04,27222,09/29/2006 03:00:00 PM +0000,837.42,48301,09/29/2006 03:00:00 PM +0000,1078.29,4589,09/30/2006 03:00:00 PM +0000,1149.67,96224,09/29/2006 03:00:00 PM +0000,1271.41,128339,09/29/2006 03:00:00 PM +0000,584.65,76590,09/29/2006 03:00:00 PM +0000,590.03,47212
09/30/2006 03:00:00 PM +0000,1422.09,27243,09/30/2006 03:00:00 PM +0000,837.5,48356,09/30/2006 03:00:00 PM +0000,1078.37,4606,10/01/2006 03:00:00 PM +0000,1149.89,96559,09/30/2006 03:00:00 PM +0000,1271.48,128461,09/30/2006 03:00:00 PM +0000,584.55,76429,09/30/2006 03:00:00 PM +0000,590.09,47276
10/01/2006 03:00:00 PM +0000,1422.57,27448,10/01/2006 03:00:00 PM +0000,837.89,48617,10/01/2006 03:00:00 PM +0000,1082.33,5523,10/02/2006 03:00:00 PM +0000,1150.07,96839,10/01/2006 03:00:00 PM +0000,1271.67,128790,10/01/2006 03:00:00 PM +0000,584.9,76994,10/01/2006 03:00:00 PM +0000,590.32,47519
10/02/2006 03:00:00 PM +0000,1422.7,27504,10/02/2006 03:00:00 PM +0000,838.04,48718,10/02/2006 03:00:00 PM +0000,1084.09,5941,10/03/2006 03:00:00 PM +0000,1150.09,96871,10/02/2006 03:00:00 PM +0000,1271.75,128930,10/02/2006 03:00:00 PM +0000,585.09,77306,10/02/2006 03:00:00 PM +0000,590.21,47403
10/03/2006 03:00:00 PM +0000,1422.96,27615,10/03/2006 03:00:00 PM +0000,838,48691,10/03/2006 03:00:00 PM +0000,1084.79,6107,10/04/2006 03:00:00 PM +0000,1150.1,96887,10/03/2006 03:00:00 PM +0000,1271.79,128999,10/03/2006 03:00:00 PM +0000,585.19,77474,10/03/2006 03:00:00 PM +0000,590.14,47329
10/04/2006 03:00:00 PM +0000,1423.22,27727,10/04/2006 03:00:00 PM +0000,837.94,48651,10/04/2006 03:00:00 PM +0000,1085.28,6227,10/05/2006 03:00:00 PM +0000,1150.1,96887,10/04/2006 03:00:00 PM +0000,1271.82,129051,10/04/2006 03:00:00 PM +0000,585.29,77642,10/04/2006 03:00:00 PM +0000,590.11,47297
10/05/2006 03:00:00 PM +0000,1423.43,27817,10/05/2006 03:00:00 PM +0000,837.89,48617,10/05/2006 03:00:00 PM +0000,1085.05,6169,10/06/2006 03:00:00 PM +0000,1150.07,96839,10/05/2006 03:00:00 PM +0000,1271.83,129068,10/05/2006 03:00:00 PM +0000,585.32,77692,10/05/2006 03:00:00 PM +0000,590.07,47254
10/06/2006 03:00:00 PM +0000,1423.61,27894,10/06/2006 03:00:00 PM +0000,837.81,48564,10/06/2006 03:00:00 PM +0000,1084.93,6140,10/07/2006 03:00:00 PM +0000,1149.98,96696,10/06/2006 03:00:00 PM +0000,1271.77,128964,10/06/2006 03:00:00 PM +0000,585.34,77726,10/06/2006 03:00:00 PM +0000,590.01,47191
10/07/2006 03:00:00 PM +0000,1423.76,27959,10/07/2006 03:00:00 PM +0000,837.71,48497,10/07/2006 03:00:00 PM +0000,1084.69,6083,10/08/2006 03:00:00 PM +0000,1149.85,96498,10/07/2006 03:00:00 PM +0000,1271.69,128825,10/07/2006 03:00:00 PM +0000,585.34,77726,10/07/2006 03:00:00 PM +0000,589.98,47160
10/08/2006 03:00:00 PM +0000,1423.9,28019,10/08/2006 03:00:00 PM +0000,837.62,48436,10/08/2006 03:00:00 PM +0000,1084.12,5948,10/09/2006 03:00:00 PM +0000,1149.7,96270,10/08/2006 03:00:00 PM +0000,1271.6,128668,10/08/2006 03:00:00 PM +0000,585.32,77692,10/08/2006 03:00:00 PM +0000,589.95,47131
10/09/2006 03:00:00 PM +0000,1424.03,28075,10/09/2006 03:00:00 PM +0000,837.5,48356,10/09/2006 03:00:00 PM +0000,1083.61,5827,10/10/2006 03:00:00 PM +0000,1149.5,95966,10/09/2006 03:00:00 PM +0000,1271.46,128426,10/09/2006 03:00:00 PM +0000,585.3,77658,10/09/2006 03:00:00 PM +0000,589.94,47121
10/10/2006 03:00:00 PM +0000,1424.11,28109,10/10/2006 03:00:00 PM +0000,837.38,48275,10/10/2006 03:00:00 PM +0000,1083.01,5684,10/11/2006 03:00:00 PM +0000,1149.37,95768,10/10/2006 03:00:00 PM +0000,1271.33,128201,10/10/2006 03:00:00 PM +0000,585.25,77575,10/10/2006 03:00:00 PM +0000,589.92,47101
10/11/2006 03:00:00 PM +0000,1424.31,28195,10/11/2006 03:00:00 PM +0000,837.45,48322,10/11/2006 03:00:00 PM +0000,1082.55,5575,10/12/2006 03:00:00 PM +0000,1149.35,95737,10/11/2006 03:00:00 PM +0000,1271.17,127923,10/11/2006 03:00:00 PM +0000,585.36,77759,10/11/2006 03:00:00 PM +0000,590.12,47307
10/12/2006 03:00:00 PM +0000,1424.67,28351,10/12/2006 03:00:00 PM +0000,837.4,48288,10/12/2006 03:00:00 PM +0000,1083.01,5684,10/13/2006 03:00:00 PM +0000,1149.12,95388,10/12/2006 03:00:00 PM +0000,1271.15,127889,10/12/2006 03:00:00 PM +0000,585.54,78061,10/12/2006 03:00:00 PM +0000,590.06,47244
10/13/2006 03:00:00 PM +0000,1424.87,28438,10/13/2006 03:00:00 PM +0000,837.36,48261,10/13/2006 03:00:00 PM +0000,1082.75,5622,10/14/2006 03:00:00 PM +0000,1148.89,95038,10/13/2006 03:00:00 PM +0000,1271.09,127785,10/13/2006 03:00:00 PM +0000,585.61,78178,10/13/2006 03:00:00 PM +0000,589.97,47150
10/14/2006 03:00:00 PM +0000,1425.03,28508,10/14/2006 03:00:00 PM +0000,837.27,48201,10/14/2006 03:00:00 PM +0000,1082.49,5561,10/15/2006 03:00:00 PM +0000,1148.64,94657,10/14/2006 03:00:00 PM +0000,1271.02,127664,10/14/2006 03:00:00 PM +0000,585.62,78195,10/14/2006 03:00:00 PM +0000,589.93,47111
10/15/2006 03:00:00 PM +0000,1425.2,28583,10/15/2006 03:00:00 PM +0000,837.17,48134,10/15/2006 03:00:00 PM +0000,1082.2,5492,10/16/2006 03:00:00 PM +0000,1148.36,94232,10/15/2006 03:00:00 PM +0000,1270.93,127508,10/15/2006 03:00:00 PM +0000,585.62,78195,10/15/2006 03:00:00 PM +0000,589.9,47081
10/16/2006 03:00:00 PM +0000,1425.33,28639,10/16/2006 03:00:00 PM +0000,837.05,48054,10/16/2006 03:00:00 PM +0000,1081.72,5378,10/17/2006 03:00:00 PM +0000,1148.06,93775,10/16/2006 03:00:00 PM +0000,1270.85,127370,10/16/2006 03:00:00 PM +0000,585.61,78178,10/16/2006 03:00:00 PM +0000,589.89,47071
10/17/2006 03:00:00 PM +0000,1426.3,29064,10/17/2006 03:00:00 PM +0000,837.35,48255,10/17/2006 03:00:00 PM +0000,1081.61,5352,10/18/2006 03:00:00 PM +0000,1147.69,93212,10/17/2006 03:00:00 PM +0000,1270.99,127611,10/17/2006 03:00:00 PM +0000,585.88,78631,10/17/2006 03:00:00 PM +0000,590.27,47466
10/18/2006 03:00:00 PM +0000,1427.11,29422,10/18/2006 03:00:00 PM +0000,837.68,48477,10/18/2006 03:00:00 PM +0000,1081.97,5437,10/19/2006 03:00:00 PM +0000,1147.41,92786,10/18/2006 03:00:00 PM +0000,1271.09,127785,10/18/2006 03:00:00 PM +0000,586.23,79219,10/18/2006 03:00:00 PM +0000,590.19,47382
10/19/2006 03:00:00 PM +0000,1427.82,29738,10/19/2006 03:00:00 PM +0000,837.75,48524,10/19/2006 03:00:00 PM +0000,1082.18,5487,10/20/2006 03:00:00 PM +0000,1147.86,93471,10/19/2006 03:00:00 PM +0000,1271.4,128322,10/19/2006 03:00:00 PM +0000,586.51,79688,10/19/2006 03:00:00 PM +0000,590.28,47477
10/20/2006 03:00:00 PM +0000,1429.69,30580,10/20/2006 03:00:00 PM +0000,838.32,48908,10/20/2006 03:00:00 PM +0000,1088.46,7022,10/21/2006 03:00:00 PM +0000,1148.18,93958,10/20/2006 03:00:00 PM +0000,1272.24,129783,10/20/2006 03:00:00 PM +0000,587.31,81030,10/20/2006 03:00:00 PM +0000,590.58,47794
10/21/2006 03:00:00 PM +0000,1430.58,30986,10/21/2006 03:00:00 PM +0000,838.42,48974,10/21/2006 03:00:00 PM +0000,1091.4,7774,10/22/2006 03:00:00 PM +0000,1148.33,94186,10/21/2006 03:00:00 PM +0000,1272.8,130761,10/21/2006 03:00:00 PM +0000,587.69,81668,10/21/2006 03:00:00 PM +0000,590.42,47625
10/22/2006 03:00:00 PM +0000,1431.2,31269,10/22/2006 03:00:00 PM +0000,838.4,48961,10/22/2006 03:00:00 PM +0000,1092.88,8161,10/23/2006 03:00:00 PM +0000,1148.55,94521,10/22/2006 03:00:00 PM +0000,1273.25,131551,10/22/2006 03:00:00 PM +0000,587.71,81701,10/22/2006 03:00:00 PM +0000,590.33,47530
10/23/2006 03:00:00 PM +0000,1431.65,31477,10/23/2006 03:00:00 PM +0000,837.88,48611,10/23/2006 03:00:00 PM +0000,1094.01,8457,10/24/2006 03:00:00 PM +0000,1148.61,94612,10/23/2006 03:00:00 PM +0000,1273.63,132219,10/23/2006 03:00:00 PM +0000,587.63,81567,10/23/2006 03:00:00 PM +0000,590.22,47413
10/24/2006 03:00:00 PM +0000,1432.05,31661,10/24/2006 03:00:00 PM +0000,837.27,48201,10/24/2006 03:00:00 PM +0000,1094.68,8632,10/25/2006 03:00:00 PM +0000,1148.67,94703,10/24/2006 03:00:00 PM +0000,1273.91,132712,10/24/2006 03:00:00 PM +0000,587.53,81399,10/24/2006 03:00:00 PM +0000,590.14,47329
10/25/2006 03:00:00 PM +0000,1432.39,31819,10/25/2006 03:00:00 PM +0000,837.17,48134,10/25/2006 03:00:00 PM +0000,1095.2,8771,10/26/2006 03:00:00 PM +0000,1148.7,94749,10/25/2006 03:00:00 PM +0000,1274.21,133242,10/25/2006 03:00:00 PM +0000,587.46,81282,10/25/2006 03:00:00 PM +0000,590.07,47254
10/26/2006 03:00:00 PM +0000,1432.67,31950,10/26/2006 03:00:00 PM +0000,837.2,48154,10/26/2006 03:00:00 PM +0000,1095.25,8784,10/27/2006 03:00:00 PM +0000,1148.84,94962,10/26/2006 03:00:00 PM +0000,1274.42,133614,10/26/2006 03:00:00 PM +0000,587.4,81181,10/26/2006 03:00:00 PM +0000,590.07,47254
10/27/2006 03:00:00 PM +0000,1433.22,32206,10/27/2006 03:00:00 PM +0000,836.84,47914,10/27/2006 03:00:00 PM +0000,1095.3,8798,10/28/2006 03:00:00 PM +0000,1150.92,98206,10/27/2006 03:00:00 PM +0000,1274.74,134181,10/27/2006 03:00:00 PM +0000,587.68,81651,10/27/2006 03:00:00 PM +0000,590.52,47731
10/28/2006 03:00:00 PM +0000,1437.14,34068,10/28/2006 03:00:00 PM +0000,837.95,48658,10/28/2006 03:00:00 PM +0000,1104.13,11249,10/29/2006 04:00:00 PM +0000,1151.66,99398,10/28/2006 03:00:00 PM +0000,1276.18,136751,10/28/2006 03:00:00 PM +0000,588.73,83412,10/28/2006 03:00:00 PM +0000,591.33,48588
10/29/2006 04:00:00 PM +0000,1438.15,34557,10/29/2006 04:00:00 PM +0000,837.62,48436,10/29/2006 04:00:00 PM +0000,1108.68,12577,10/30/2006 04:00:00 PM +0000,1151.72,99494,10/29/2006 04:00:00 PM +0000,1277.12,138442,10/29/2006 04:00:00 PM +0000,588.56,83127,10/29/2006 04:00:00 PM +0000,591.16,48408
10/30/2006 04:00:00 PM +0000,1438.67,34811,10/30/2006 04:00:00 PM +0000,837.08,48074,10/30/2006 04:00:00 PM +0000,1110.1,12996,10/31/2006 04:00:00 PM +0000,1151.68,99430,10/30/2006 04:00:00 PM +0000,1277.33,138823,10/30/2006 04:00:00 PM +0000,588.04,82255,10/30/2006 04:00:00 PM +0000,590.82,48048
10/31/2006 04:00:00 PM +0000,1438.6,34778,10/31/2006 04:00:00 PM +0000,836.76,47860,10/31/2006 04:00:00 PM +0000,1110.9,13240,11/01/2006 04:00:00 PM +0000,1151.62,99333,10/31/2006 04:00:00 PM +0000,1277.64,139385,10/31/2006 04:00:00 PM +0000,587.86,81953,10/31/2006 04:00:00 PM +0000,590.74,47964
11/01/2006 04:00:00 PM +0000,1438.43,34695,11/01/2006 04:00:00 PM +0000,836.55,47719,11/01/2006 04:00:00 PM +0000,1111.36,13381,11/02/2006 04:00:00 PM +0000,1151.57,99253,11/01/2006 04:00:00 PM +0000,1277.93,139910,11/01/2006 04:00:00 PM +0000,587.79,81836,11/01/2006 04:00:00 PM +0000,590.74,47964
11/02/2006 04:00:00 PM +0000,1438.29,34626,11/02/2006 04:00:00 PM +0000,836.45,47653,11/02/2006 04:00:00 PM +0000,1112.34,13681,11/03/2006 04:00:00 PM +0000,1151.4,98979,11/02/2006 04:00:00 PM +0000,1278.23,140456,11/02/2006 04:00:00 PM +0000,587.74,81752,11/02/2006 04:00:00 PM +0000,590.71,47932
11/03/2006 04:00:00 PM +0000,1438,34484,11/03/2006 04:00:00 PM +0000,836.47,47667,11/03/2006 04:00:00 PM +0000,1112.95,13867,11/04/2006 04:00:00 PM +0000,1151.14,98560,11/03/2006 04:00:00 PM +0000,1278.39,140747,11/03/2006 04:00:00 PM +0000,587.72,81718,11/03/2006 04:00:00 PM +0000,590.65,47868
11/04/2006 04:00:00 PM +0000,1437.67,34324,11/04/2006 04:00:00 PM +0000,836.33,47573,11/04/2006 04:00:00 PM +0000,1113.06,13901,11/05/2006 04:00:00 PM +0000,1150.91,98190,11/04/2006 04:00:00 PM +0000,1278.48,140912,11/04/2006 04:00:00 PM +0000,587.71,81701,11/04/2006 04:00:00 PM +0000,590.62,47837
11/05/2006 04:00:00 PM +0000,1437.28,34136,11/05/2006 04:00:00 PM +0000,836.07,47400,11/05/2006 04:00:00 PM +0000,1112.76,13809,11/06/2006 04:00:00 PM +0000,1150.71,97868,11/05/2006 04:00:00 PM +0000,1278.59,141112,11/05/2006 04:00:00 PM +0000,587.67,81634,11/05/2006 04:00:00 PM +0000,590.56,47773
11/06/2006 04:00:00 PM +0000,1436.91,33957,11/06/2006 04:00:00 PM +0000,835.77,47200,11/06/2006 04:00:00 PM +0000,1112.64,13772,11/07/2006 04:00:00 PM +0000,1150.55,97611,11/06/2006 04:00:00 PM +0000,1278.62,141168,11/06/2006 04:00:00 PM +0000,587.62,81550,11/06/2006 04:00:00 PM +0000,590.52,47731
11/07/2006 04:00:00 PM +0000,1436.47,33746,11/07/2006 04:00:00 PM +0000,835.47,47002,11/07/2006 04:00:00 PM +0000,1112.14,13619,11/08/2006 04:00:00 PM +0000,1150.62,97724,11/07/2006 04:00:00 PM +0000,1278.61,141149,11/07/2006 04:00:00 PM +0000,587.59,81500,11/07/2006 04:00:00 PM +0000,590.5,47710
11/08/2006 04:00:00 PM +0000,1437.18,34088,11/08/2006 04:00:00 PM +0000,836.25,47519,11/08/2006 04:00:00 PM +0000,1116.74,15052,11/09/2006 04:00:00 PM +0000,1150.7,97852,11/08/2006 04:00:00 PM +0000,1279.08,142009,11/08/2006 04:00:00 PM +0000,588.19,82507,11/08/2006 04:00:00 PM +0000,591.2,48451
11/09/2006 04:00:00 PM +0000,1437.41,34199,11/09/2006 04:00:00 PM +0000,836.56,47726,11/09/2006 04:00:00 PM +0000,1119.88,16059,11/10/2006 04:00:00 PM +0000,1150.67,97804,11/09/2006 04:00:00 PM +0000,1279.38,142561,11/09/2006 04:00:00 PM +0000,588.09,82339,11/09/2006 04:00:00 PM +0000,590.87,48101
11/10/2006 04:00:00 PM +0000,1437.25,34121,11/10/2006 04:00:00 PM +0000,837.02,48033,11/10/2006 04:00:00 PM +0000,1120.96,16421,11/11/2006 04:00:00 PM +0000,1150.62,97724,11/10/2006 04:00:00 PM +0000,1279.64,143039,11/10/2006 04:00:00 PM +0000,587.93,82070,11/10/2006 04:00:00 PM +0000,590.76,47985
11/11/2006 04:00:00 PM +0000,1437.47,34228,11/11/2006 04:00:00 PM +0000,837.13,48107,11/11/2006 04:00:00 PM +0000,1121.53,16614,11/12/2006 04:00:00 PM +0000,1150.59,97675,11/11/2006 04:00:00 PM +0000,1279.83,143388,11/11/2006 04:00:00 PM +0000,587.82,81886,11/11/2006 04:00:00 PM +0000,590.7,47921
11/12/2006 04:00:00 PM +0000,1437.7,34338,11/12/2006 04:00:00 PM +0000,837.24,48181,11/12/2006 04:00:00 PM +0000,1121.41,16573,11/13/2006 04:00:00 PM +0000,1150.56,97627,11/12/2006 04:00:00 PM +0000,1280.01,143720,11/12/2006 04:00:00 PM +0000,587.75,81768,11/12/2006 04:00:00 PM +0000,590.65,47868
11/13/2006 04:00:00 PM +0000,1437.93,34450,11/13/2006 04:00:00 PM +0000,836.96,47993,11/13/2006 04:00:00 PM +0000,1121.48,16597,11/14/2006 04:00:00 PM +0000,1150.53,97579,11/13/2006 04:00:00 PM +0000,1280.09,143868,11/13/2006 04:00:00 PM +0000,587.7,81685,11/13/2006 04:00:00 PM +0000,590.65,47868
11/14/2006 04:00:00 PM +0000,1438.16,34562,11/14/2006 04:00:00 PM +0000,836.58,47739,11/14/2006 04:00:00 PM +0000,1121.93,16749,11/15/2006 04:00:00 PM +0000,1150.44,97434,11/14/2006 04:00:00 PM +0000,1280.16,143997,11/14/2006 04:00:00 PM +0000,587.68,81651,11/14/2006 04:00:00 PM +0000,590.61,47826
11/15/2006 04:00:00 PM +0000,1438.36,34660,11/15/2006 04:00:00 PM +0000,836.49,47680,11/15/2006 04:00:00 PM +0000,1121.95,16756,11/16/2006 04:00:00 PM +0000,1152.2,100267,11/15/2006 04:00:00 PM +0000,1280.16,143997,11/15/2006 04:00:00 PM +0000,587.58,81483,11/15/2006 04:00:00 PM +0000,590.57,47784
11/16/2006 04:00:00 PM +0000,1440.24,35585,11/16/2006 04:00:00 PM +0000,836.88,47940,11/16/2006 04:00:00 PM +0000,1127.03,18516,11/17/2006 04:00:00 PM +0000,1152.72,101103,11/16/2006 04:00:00 PM +0000,1280.77,145128,11/16/2006 04:00:00 PM +0000,588.26,82624,11/16/2006 04:00:00 PM +0000,591.58,48853
11/17/2006 04:00:00 PM +0000,1440.66,35794,11/17/2006 04:00:00 PM +0000,836.96,47993,11/17/2006 04:00:00 PM +0000,1126.46,18311,11/18/2006 04:00:00 PM +0000,1152.56,100846,11/17/2006 04:00:00 PM +0000,1280.84,145257,11/17/2006 04:00:00 PM +0000,588.38,82825,11/17/2006 04:00:00 PM +0000,591.11,48355
11/18/2006 04:00:00 PM +0000,1440.58,35754,11/18/2006 04:00:00 PM +0000,836.85,47920,11/18/2006 04:00:00 PM +0000,1125.61,18005,11/19/2006 04:00:00 PM +0000,1152.27,100379,11/18/2006 04:00:00 PM +0000,1280.76,145109,11/18/2006 04:00:00 PM +0000,588.12,82389,11/18/2006 04:00:00 PM +0000,590.89,48123
11/19/2006 04:00:00 PM +0000,1440.51,35719,11/19/2006 04:00:00 PM +0000,836.66,47793,11/19/2006 04:00:00 PM +0000,1125.16,17844,11/20/2006 04:00:00 PM +0000,1152.01,99961,11/19/2006 04:00:00 PM +0000,1280.6,144812,11/19/2006 04:00:00 PM +0000,587.93,82070,11/19/2006 04:00:00 PM +0000,590.77,47996
11/20/2006 04:00:00 PM +0000,1440.42,35675,11/20/2006 04:00:00 PM +0000,836.4,47620,11/20/2006 04:00:00 PM +0000,1124.81,17722,11/21/2006 04:00:00 PM +0000,1151.8,99623,11/20/2006 04:00:00 PM +0000,1280.45,144534,11/20/2006 04:00:00 PM +0000,587.82,81886,11/20/2006 04:00:00 PM +0000,590.7,47921
