BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Boro-Block-Lot,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Address,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Neighborhood,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Building Classification,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Total Units,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Year Built,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Gross SqFt,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Est. Gross Income,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Gross Income per SqFt,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Full Market Value,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Market Value per SqFt,COMPARABLE RENTAL – 1 –Boro-Block-Lot,COMPARABLE RENTAL – 1 –Address,COMPARABLE RENTAL – 1 –Neighborhood,COMPARABLE RENTAL – 1 –Building Classification,COMPARABLE RENTAL – 1 –Total Units,COMPARABLE RENTAL – 1 –Year Built,COMPARABLE RENTAL – 1 –Gross SqFt,COMPARABLE RENTAL – 1 –Est. Gross Income,COMPARABLE RENTAL – 1 –Gross Income per SqFt,COMPARABLE RENTAL – 1 –Full Market Value,COMPARABLE RENTAL – 1 –Market Value per SqFt,COMPARABLE RENTAL – 1 –Dist. from Coop in miles,COMPARABLE RENTAL – 2 –Boro-Block-Lot,COMPARABLE RENTAL – 2 –Address,COMPARABLE RENTAL – 2 –Neighborhood,COMPARABLE RENTAL – 2 –Building Classification,COMPARABLE RENTAL – 2 –Total Units,COMPARABLE RENTAL – 2 –Year Built,COMPARABLE RENTAL – 2 –Gross SqFt,COMPARABLE RENTAL – 2 –Est. Gross Income,COMPARABLE RENTAL – 2 –Gross Income per SqFt,COMPARABLE RENTAL – 2 –Full Market Value,COMPARABLE RENTAL – 2 –Market Value per SqFt,COMPARABLE RENTAL – 2 –Dist. from Coop in miles
3-07449-0030,"2555 BATCHELDER STREET
Brooklyn, NY
(40.59082548923684, -73.93717939128328)",SHEEPSHEAD BAY,D4-ELEVATOR,66,1956,79500,1222415,15.38,4130000,52,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,340920,13.6,723000,28.8,1.75,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4596080,42.7,22600000,210,1.7
3-07456-0006,"2616 HOMECREST AVENUE
Brooklyn, NY
(40.58724028639143, -73.95708398470155)",SHEEPSHEAD BAY,D4-ELEVATOR,140,1958,123786,1508740,12.19,4240000,34.3,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,340920,13.6,723000,28.8,1.2,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4596080,42.7,22600000,210,2.7
3-07457-0001,"2620 13 STREET
Brooklyn, NY
(40.584603826224416, -73.98196665459906)",SHEEPSHEAD BAY,D4-ELEVATOR,192,1952,188374,3396205,18.03,12700000,67,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,340920,13.6,723000,28.8,1.25,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4596080,42.7,22600000,210,2.65
3-07457-0055,"2665 HOMECREST AVENUE
Brooklyn, NY
(40.58608975864317, -73.95677795740559)",SHEEPSHEAD BAY,D4-ELEVATOR,157,1962,136296,2468525,18.11,9230000,68,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,340920,13.6,723000,28.8,1.25,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4596080,42.7,22600000,210,2.65
3-07463-0037,"2680 19 STREET
Brooklyn, NY
(40.58657174369144, -73.95022926627827)",SHEEPSHEAD BAY,D4-ELEVATOR,107,1957,108151,1609810,14.88,5440000,50,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,340920,13.6,723000,28.8,1.4,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4596080,42.7,22600000,210,2.45
3-07464-0035,"3060 OCEAN AVENUE
Brooklyn, NY
(40.58651082476571, -73.94906662807942)",SHEEPSHEAD BAY,D4-ELEVATOR,149,1956,152920,2137345,13.98,6650000,43.5,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,340920,13.6,723000,28.8,1.4,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4596080,42.7,22600000,210,2.4
3-07465-0052,"3025 OCEAN AVENUE
Brooklyn, NY
(40.5873936917491, -73.94905180543823)",SHEEPSHEAD BAY,D4-ELEVATOR,91,1954,94100,1647130,17.5,6160000,65,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,340920,13.6,723000,28.8,1.4,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4596080,42.7,22600000,210,2.3
3-07470-0059,"4665 BEDFORD AVENUE
Brooklyn, NY
(40.5877982164119, -73.94430491004087)",SHEEPSHEAD BAY,C6-WALK-UP,16,1980,12152,203938,16.78,763000,63,3-00182-0057,"103 SMITH STREET
Brooklyn, NY
(40.68825379886824, -73.98936844039507)",BOERUM HILL,C7-WALK-UP,28,1900,19200,482073,25.1,2000000,104,7.3,3-00020-0006,"25 JAY STREET
Brooklyn, NY
(40.70418821230073, -73.98654953086015)",DOWNTOWN-FULTON FERRY,C7-WALK-UP,28,1920,47735,883064,18.5,3300000,69,8.3
3-07475-0001,"3901 NOSTRAND AVENUE
Brooklyn, NY
(40.58860550280212, -73.93952924255808)",SHEEPSHEAD BAY,D4-ELEVATOR,246,1961,221000,3269950,14.8,11100000,50,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,340920,13.6,723000,28.8,1.7,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4596080,42.7,22600000,210,1.95
3-07554-0038,"2610 GLENWOOD ROAD
Brooklyn, NY
(40.63351547202167, -73.95189316099317)",MIDWOOD,D4-ELEVATOR,54,1926,44200,515810,11.67,1450000,32.8,3-00220-0016,"35 ORANGE STREET
Brooklyn, NY
(40.69926512445069, -73.99416551586926)",BROOKLYN HEIGHTS,D1-ELEVATOR,48,1924,47136,676934,14.36,2290000,48.6,5.1,3-01424-0033,"988 MONTGOMERY STREET
Brooklyn, NY
(40.66435059361148, -73.93208326835693)",CROWN HEIGHTS,D1-ELEVATOR,53,1927,47164,566723,12.02,1590000,33.7,2.35
3-07558-0063,"720 31 STREET
Brooklyn, NY
(40.633480535502166, -73.94678358679703)",FLATBUSH-EAST,D4-ELEVATOR,63,1963,43146,579036,13.42,1800000,41.7,3-02104-0008,"299 ADELPHI STREET
Brooklyn, NY
(40.688581219041616, -73.97090721994414)",FORT GREENE,D9-ELEVATOR,71,1927,44046,789567,17.93,2950000,67,4,3-01424-0033,"988 MONTGOMERY STREET
Brooklyn, NY
(40.66435059361148, -73.93208326835693)",CROWN HEIGHTS,D1-ELEVATOR,53,1927,47164,566723,12.02,1590000,33.7,2.25
3-07559-0023,"745 31 STREET
Brooklyn, NY
(40.633077220325, -73.94666585798791)",FLATBUSH-EAST,D4-ELEVATOR,90,1963,82440,1212561,14.71,4100000,49.7,3-07011-0011,"2828 28 STREET
Brooklyn, NY
(40.57569398823283, -73.9943594918602)",CONEY ISLAND,D1-ELEVATOR,122,1972,102000,1620077,15.88,3430000,33.6,4.65,3-01170-0005,"36 PLAZA ST
Brooklyn, NY
(40.67406956957062, -73.97144654162025)",PROSPECT HEIGHTS,D6-ELEVATOR,85,1926,75535,1486711,19.68,5560000,74,3.15
3-07559-0051,"720 32 STREET
Brooklyn, NY
(40.63359377945614, -73.94585126373295)",FLATBUSH-EAST,D4-ELEVATOR,57,1963,44870,571231,12.73,1780000,39.7,3-02104-0008,"299 ADELPHI STREET
Brooklyn, NY
(40.688581219041616, -73.97090721994414)",FORT GREENE,D9-ELEVATOR,71,1927,44046,789567,17.93,2950000,67,4.05,3-01424-0033,"988 MONTGOMERY STREET
Brooklyn, NY
(40.66435059361148, -73.93208326835693)",CROWN HEIGHTS,D1-ELEVATOR,53,1927,47164,566723,12.02,1590000,33.7,2.25
3-07559-0059,"740 32 STREET
Brooklyn, NY
(40.63314515663312, -73.94580393196722)",FLATBUSH-EAST,D4-ELEVATOR,58,1963,47670,606877,12.73,1890000,39.6,3-05139-0032,"2815 BEVERLY ROAD
Brooklyn, NY
(40.64504318517379, -73.95072724521661)",FLATBUSH-CENTRAL,D1-ELEVATOR,64,1960,43792,574189,13.11,1790000,40.9,0.95,3-01424-0033,"988 MONTGOMERY STREET
Brooklyn, NY
(40.66435059361148, -73.93208326835693)",CROWN HEIGHTS,D1-ELEVATOR,53,1927,47164,566723,12.02,1590000,33.7,2.25
3-07560-0001,"3215 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",FLATBUSH-EAST,D4-ELEVATOR,192,1961,188540,2513637,13.33,7830000,41.5,3-06518-0059,"996 OCEAN PARKWAY
Brooklyn, NY
(40.624276809848, -73.97081335806195)",OCEAN PARKWAY-NORTH,D7-ELEVATOR,121,1964,154378,2010357,13.02,6260000,40.5,1.5,3-00236-0015,"55 PIERREPONT STREET
Brooklyn, NY
(40.695829631477615, -73.99523151776565)",BROOKLYN HEIGHTS,D7-ELEVATOR,191,1928,157042,2536474,16.15,5380000,34.3,5.1
3-07566-0011,"1363 OCEAN AVENUE
Brooklyn, NY
(40.628931813189766, -73.9569021518707)",MIDWOOD,D4-ELEVATOR,94,1929,115200,1329706,11.54,3740000,32.5,3-05065-0021,"118 CLARKSON AVENUE
Brooklyn, NY
(40.65503648563897, -73.95582904932523)",FLATBUSH-CENTRAL,D1-ELEVATOR,137,1962,112356,1456547,12.96,4540000,40.4,1.75,3-06542-0070,"1235 OCEAN PARKWAY
Brooklyn, NY
(40.61858069927959, -73.96908664913882)",OCEAN PARKWAY-NORTH,D1-ELEVATOR,119,1942,126000,1507176,11.96,4240000,33.7,1
3-07575-0006,"2901 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MIDWOOD,D4-ELEVATOR,54,1941,54000,687463,12.73,2140000,39.6,3-01424-0033,"988 MONTGOMERY STREET
Brooklyn, NY
(40.66435059361148, -73.93208326835693)",CROWN HEIGHTS,D1-ELEVATOR,53,1927,47164,566723,12.02,1590000,33.7,2.45,3-06114-0006,"310 94 STREET
Brooklyn, NY
(40.61767230391655, -74.03284255812264)",BAY RIDGE,D7-ELEVATOR,74,1928,48000,930354,19.38,3480000,73,4.5
3-07578-0062,"3220 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",FLATBUSH-EAST,D4-ELEVATOR,78,1941,78420,1164740,14.85,3940000,50,3-07011-0011,"2828 28 STREET
Brooklyn, NY
(40.57569398823283, -73.9943594918602)",CONEY ISLAND,D1-ELEVATOR,122,1972,102000,1620077,15.88,3430000,33.6,4.6,3-01170-0005,"36 PLAZA ST
Brooklyn, NY
(40.67406956957062, -73.97144654162025)",PROSPECT HEIGHTS,D6-ELEVATOR,85,1926,75535,1486711,19.68,5560000,74,3.3
3-07579-0010,"1655 FLATBUSH AVENUE
Brooklyn, NY
(40.63017530085498, -73.94481622515379)",FLATBUSH-EAST,D4-ELEVATOR,644,1964,689000,7817725,11.35,20300000,29.5,3-04981-0001,"1401 NEW YORK AVENUE
Brooklyn, NY
(40.638714790822895, -73.9453320717372)",FLATBUSH-EAST,D1-ELEVATOR,420,1950,324000,4266816,13.17,13300000,41,0.45,3-01189-0060,"49 CROWN STREET
Brooklyn, NY
(40.667314293900304, -73.95991278165833)",CROWN HEIGHTS,D3-ELEVATOR,321,1973,320000,3780596,11.81,8010000,25,2.7
3-07579-0029,"3310 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",FLATBUSH-EAST,D4-ELEVATOR,360,1950,295200,3352582,11.36,8690000,29.4,3-01189-0060,"49 CROWN STREET
Brooklyn, NY
(40.667314293900304, -73.95991278165833)",CROWN HEIGHTS,D3-ELEVATOR,321,1973,320000,3780596,11.81,8010000,25,2.7,3-04891-0001,"249 37 STREET
Brooklyn, NY
(40.59390182244636, -73.99368998127005)",FLATBUSH-EAST,D1-ELEVATOR,53,1931,44928,585015,13.02,1820000,40.5,1.3
3-07584-0035,"1401 OCEAN AVENUE
Brooklyn, NY
(40.627962323751454, -73.95671154043451)",MIDWOOD,D4-ELEVATOR,189,1963,244188,2716800,11.13,7040000,28.8,3-01189-0060,"49 CROWN STREET
Brooklyn, NY
(40.667314293900304, -73.95991278165833)",CROWN HEIGHTS,D3-ELEVATOR,321,1973,320000,3780596,11.81,8010000,25,2.85,3-04981-0001,"1401 NEW YORK AVENUE
Brooklyn, NY
(40.638714790822895, -73.9453320717372)",FLATBUSH-EAST,D1-ELEVATOR,420,1950,324000,4266816,13.17,13300000,41,1
3-07593-0041,"909 29 STREET
Brooklyn, NY
(40.62880909815899, -73.94824139199525)",MIDWOOD,D4-ELEVATOR,60,1939,68400,798221,11.67,2240000,32.7,3-01208-0001,"77 NEW YORK AVENUE
Brooklyn, NY
(40.67748117306909, -73.94696053754437)",CROWN HEIGHTS,D1-ELEVATOR,103,1975,67582,891810,13.2,1890000,28,3.4,3-07158-0033,"2245 OCEAN PARKWAY
Brooklyn, NY
(40.59480172284381, -73.96457696200198)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,74,1958,67620,925193,13.68,2880000,42.6,2.45
3-07630-0012,"2525 NOSTRAND AVENUE
Brooklyn, NY
(40.623053081807235, -73.94613515957568)",FLATBUSH-EAST,D4-ELEVATOR,114,1953,113850,1205677,10.59,3130000,27.5,3-07577-0025,"3101 AURELIA COURT
Brooklyn, NY
(40.63001896910124, -73.94598304319507)",FLATBUSH-EAST,D1-ELEVATOR,96,1954,114120,1245329,10.91,3230000,28.3,0.5,3-07688-0041,"2702 KINGS HIGHWAY
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MADISON,D1-ELEVATOR,107,1937,113820,1305864,11.47,2770000,24.34,0.7
3-07654-0014,"3626 KINGS HIGHWAY
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MARINE PARK,D4-ELEVATOR,72,1939,94128,1384473,14.71,4680000,49.7,3-01799-0013,"572 GREENE AVENUE
Brooklyn, NY
(40.688806306965084, -73.94742167915602)",BEDFORD STUYVESANT,D1-ELEVATOR,84,1931,71884,1219852,16.97,2590000,36,4.7,3-06069-0013,"8829 FT HAMILTON PARKWAY
Brooklyn, NY
(40.61919940511871, -74.02550843818634)",BAY RIDGE,D1-ELEVATOR,139,1927,96952,1719535,17.74,6430000,66,4.5
3-07656-0042,"1801 OCEAN AVENUE
Brooklyn, NY
(40.6180940441476, -73.95485576025888)",MIDWOOD,D4-ELEVATOR,92,1962,70884,1042590,14.71,3530000,49.8,3-07011-0011,"2828 28 STREET
Brooklyn, NY
(40.57569398823283, -73.9943594918602)",CONEY ISLAND,D1-ELEVATOR,122,1972,102000,1620077,15.88,3430000,33.6,3.55,3-06069-0013,"8829 FT HAMILTON PARKWAY
Brooklyn, NY
(40.61919940511871, -74.02550843818634)",BAY RIDGE,D1-ELEVATOR,139,1927,96952,1719535,17.74,6430000,66,3.75
3-07674-0021,"1925 OCEAN AVENUE
Brooklyn, NY
(40.61497852617278, -73.95426129999262)",MIDWOOD,D4-ELEVATOR,41,1933,38000,362021,9.53,861000,22.66,3-01179-0023,"326 LINCOLN PLACE
Brooklyn, NY
(40.67329799768481, -73.96540034620045)",PROSPECT HEIGHTS,D1-ELEVATOR,35,1925,36276,361982,9.98,861000,23.73,4.05,3-05151-0001,"735 OCEAN AVENUE
Brooklyn, NY
(40.64476586570383, -73.95996326286233)",FLATBUSH-CENTRAL,D1-ELEVATOR,36,1937,36408,336234,9.24,800000,21.97,2.05
3-07680-0001,"2607 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MIDWOOD,D4-ELEVATOR,84,1950,62500,716108,11.46,2010000,32.2,3-05123-0001,"1904 ALBEMARLE ROAD
Brooklyn, NY
(40.647092055119124, -73.96158341866817)",FLATBUSH-CENTRAL,D1-ELEVATOR,59,1927,67074,737334,10.99,1910000,28.5,2.2,3-01322-0001,"501 NEW YORK AVENUE
Brooklyn, NY
(40.66288122622102, -73.94792558051833)",FLATBUSH-NORTH,D7-ELEVATOR,89,1952,68220,943154,13.83,2940000,43.1,3.3
3-07681-0010,"2705 KINGS HIGHWAY
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MIDWOOD,D4-ELEVATOR,108,1950,85165,1252641,14.71,4240000,49.8,3-07011-0011,"2828 28 STREET
Brooklyn, NY
(40.57569398823283, -73.9943594918602)",CONEY ISLAND,D1-ELEVATOR,122,1972,102000,1620077,15.88,3430000,33.6,3.7,3-06069-0013,"8829 FT HAMILTON PARKWAY
Brooklyn, NY
(40.61919940511871, -74.02550843818634)",BAY RIDGE,D1-ELEVATOR,139,1927,96952,1719535,17.74,6430000,66,4.1
3-07682-0016,"2807 KINGS HIGHWAY
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MIDWOOD,D4-ELEVATOR,84,1950,65500,750481,11.46,2110000,32.2,3-05123-0001,"1904 ALBEMARLE ROAD
Brooklyn, NY
(40.647092055119124, -73.96158341866817)",FLATBUSH-CENTRAL,D1-ELEVATOR,59,1927,67074,737334,10.99,1910000,28.5,2.2,3-01322-0001,"501 NEW YORK AVENUE
Brooklyn, NY
(40.66288122622102, -73.94792558051833)",FLATBUSH-NORTH,D7-ELEVATOR,89,1952,68220,943154,13.83,2940000,43.1,3.25
3-07690-0082,"2922 NOSTRAND AVENUE
Brooklyn, NY
(40.61315228551514, -73.94430242887523)",MADISON,D4-ELEVATOR,69,1960,50000,525676,10.51,1360000,27.2,3-03908-0010,"2 ELTON STREET
Brooklyn, NY
(40.68369933827606, -73.88570120083374)",CYPRESS HILLS,D1-ELEVATOR,53,1928,47505,566967,11.93,1200000,25.3,5.7,3-06770-0001,"2302 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MIDWOOD,D1-ELEVATOR,42,1936,47300,442179,9.35,937000,19.81,0.3
3-07776-0026,"1270 51 STREET
Brooklyn, NY
(40.63427910495011, -73.99396927993267)",FLATLANDS,D4-ELEVATOR,156,1966,149521,2163084,14.47,7310000,48.9,3-05155-0050,"405 WESTMINSTER ROAD
Brooklyn, NY
(40.63902430326701, -73.96682888247585)",FLATBUSH-CENTRAL,D1-ELEVATOR,138,1960,153424,1976843,12.88,6160000,40.2,2.15,3-06825-0037,"2350 OCEAN AVENUE
Brooklyn, NY
(40.60436608235835, -73.95245573455375)",MADISON,D3-ELEVATOR,110,1974,130842,2187480,16.72,8180000,63,2.15
3-07777-0026,"1271 51 STREET
Brooklyn, NY
(40.634233042071415, -73.99377710743285)",FLATLANDS,D4-ELEVATOR,156,1965,149520,1879173,12.57,5280000,35.3,3-07308-0032,"3280 NOSTRAND AVENUE
Brooklyn, NY
(40.60418942249355, -73.94264765517148)",MADISON,D1-ELEVATOR,181,1961,186257,2890197,15.52,9770000,52,1.95,3-05324-0001,"333 MC DONALD AVENUE
Brooklyn, NY
(40.64598984257792, -73.98000412227515)",KENSINGTON,D1-ELEVATOR,268,1960,245202,3474118,14.17,10800000,44,3
3-07778-0024,"1190 53 STREET
Brooklyn, NY
(40.634235364305496, -73.99689438991116)",FLATLANDS,D4-ELEVATOR,156,1966,149520,1897596,12.69,5910000,39.5,3-05155-0050,"405 WESTMINSTER ROAD
Brooklyn, NY
(40.63902430326701, -73.96682888247585)",FLATBUSH-CENTRAL,D1-ELEVATOR,138,1960,153424,1976843,12.88,6160000,40.2,2.25,3-06518-0059,"996 OCEAN PARKWAY
Brooklyn, NY
(40.624276809848, -73.97081335806195)",OCEAN PARKWAY-NORTH,D7-ELEVATOR,121,1964,154378,2010357,13.02,6260000,40.5,2.45
3-07779-0022,"1199 53 STREET
Brooklyn, NY
(40.634176123159854, -73.99668032528278)",FLATLANDS,D4-ELEVATOR,156,1966,149520,1897596,12.69,5910000,39.5,3-05155-0050,"405 WESTMINSTER ROAD
Brooklyn, NY
(40.63902430326701, -73.96682888247585)",FLATBUSH-CENTRAL,D1-ELEVATOR,138,1960,153424,1976843,12.88,6160000,40.2,2.3,3-06518-0059,"996 OCEAN PARKWAY
Brooklyn, NY
(40.624276809848, -73.97081335806195)",OCEAN PARKWAY-NORTH,D7-ELEVATOR,121,1964,154378,2010357,13.02,6260000,40.5,2.5
3-07780-0008,"1165 54 STREET
Brooklyn, NY
(40.63404943111247, -73.99798027757986)",FLATLANDS,D4-ELEVATOR,156,1966,149520,1897596,12.69,5910000,39.5,3-05155-0050,"405 WESTMINSTER ROAD
Brooklyn, NY
(40.63902430326701, -73.96682888247585)",FLATBUSH-CENTRAL,D1-ELEVATOR,138,1960,153424,1976843,12.88,6160000,40.2,2.35,3-06518-0059,"996 OCEAN PARKWAY
Brooklyn, NY
(40.624276809848, -73.97081335806195)",OCEAN PARKWAY-NORTH,D7-ELEVATOR,121,1964,154378,2010357,13.02,6260000,40.5,2.55
3-07822-0045,"2020 41 STREET
Brooklyn, NY
(40.62376546699978, -73.93419664509453)",FLATLANDS,D4-ELEVATOR,54,1931,67500,773396,11.46,2170000,32.1,3-05152-0001,"2102 BEVERLY ROAD
Brooklyn, NY
(40.644944516359104, -73.9588873626563)",FLATBUSH-CENTRAL,D1-ELEVATOR,75,1958,62272,705629,11.33,1830000,29.4,1.95,3-07562-0001,"3413 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",FLATBUSH-EAST,D1-ELEVATOR,65,1963,66000,707574,10.72,1830000,27.7,0.85
3-07869-0011,"2239 TROY AVENUE
Brooklyn, NY
(40.61972176540895, -73.93275911258463)",FLATLANDS,D4-ELEVATOR,85,1953,105900,1557620,14.71,5270000,49.8,3-07011-0011,"2828 28 STREET
Brooklyn, NY
(40.57569398823283, -73.9943594918602)",CONEY ISLAND,D1-ELEVATOR,122,1972,102000,1620077,15.88,3430000,33.6,4.45,3-06069-0013,"8829 FT HAMILTON PARKWAY
Brooklyn, NY
(40.61919940511871, -74.02550843818634)",BAY RIDGE,D1-ELEVATOR,139,1927,96952,1719535,17.74,6430000,66,4.9
3-08235-0315,"959 108 STREET
Brooklyn, NY
(40.647507619659656, -73.89094590868582)",CANARSIE,C6-WALK-UP,75,1967,52590,749250,14.25,2330000,44.3,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,406134,18.05,1520000,68,5.6,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,157756,20.77,590000,78,4
3-08378-0001,"5607 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OLD MILL BASIN,C6-WALK-UP,22,1955,18576,322605,17.37,1210000,65,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,406134,18.05,1520000,68,4.05,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,157756,20.77,590000,78,3.95
3-08399-0040,"5610 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OLD MILL BASIN,C6-WALK-UP,36,1955,32233,559785,17.37,2090000,65,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,406134,18.05,1520000,68,4.1,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,157756,20.77,590000,78,4
3-08399-0120,"2001 PEARSON STREET
Brooklyn, NY
(40.61343148427682, -73.91920054315094)",OLD MILL BASIN,C6-WALK-UP,56,1955,49940,867300,17.37,3240000,65,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,406134,18.05,1520000,68,4.15,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,157756,20.77,590000,78,4
3-08400-0040,"5710 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OLD MILL BASIN,C6-WALK-UP,72,1955,63606,1104630,17.37,4130000,65,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,406134,18.05,1520000,68,4.15,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,157756,20.77,590000,78,4
3-08401-0020,"5810 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OLD MILL BASIN,C6-WALK-UP,68,1955,60288,1047010,17.37,3910000,65,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,406134,18.05,1520000,68,4.2,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,157756,20.77,590000,78,4
3-08429-0036,"6910 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",BERGEN BEACH,D4-ELEVATOR,128,1963,117852,1493260,12.67,4200000,35.6,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,406134,18.05,1520000,68,4.6,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,157756,20.77,590000,78,4.15
