DBN,Grade,Year,Demographic,Number Tested,Mean Scale Score,Num Level 1,Pct Level 1,Num Level 2,Pct Level 2,Num Level 3,Pct Level 3,Num Level 4,Pct Level 4,Num Level 3 and 4,Pct Level 3 and 4
84X407,5,2010,All Students,66,660,11,16.7,33,50,20,30.3,2,3,22,33.3
84X407,5,2011,All Students,69,660,7,10.1,45,65.2,17,24.6,0,0,17,24.6
84X407,5,2012,All Students,71,670,1,1.4,28,39.4,42,59.2,0,0,42,59.2
84X407,All Grades,2007,All Students,59,,6,10.2,24,40.7,29,49.2,0,0,29,49.2
84X407,All Grades,2008,All Students,125,,1,0.8,47,37.6,69,55.2,8,6.4,77,61.6
84X407,All Grades,2009,All Students,184,,1,0.5,47,25.5,134,72.8,2,1.1,136,73.9
84X407,All Grades,2010,All Students,197,,25,12.7,104,52.8,57,28.9,11,5.6,68,34.5
84X407,All Grades,2011,All Students,211,662,19,9,116,55,75,35.5,1,0.5,76,36
84X407,All Grades,2012,All Students,213,668,12,5.6,83,39,118,55.4,0,0,118,55.4
84X419,3,2010,All Students,65,660,12,18.5,24,36.9,25,38.5,4,6.2,29,44.6
84X419,3,2011,All Students,60,653,10,16.7,39,65,11,18.3,0,0,11,18.3
84X419,3,2012,All Students,67,663,7,10.4,27,40.3,31,46.3,2,3,33,49.3
84X419,4,2011,All Students,63,657,9,14.3,33,52.4,21,33.3,0,0,21,33.3
84X419,4,2012,All Students,61,666,3,4.9,34,55.7,24,39.3,0,0,24,39.3
84X419,5,2012,All Students,58,669,3,5.2,21,36.2,32,55.2,2,3.4,34,58.6
84X419,All Grades,2010,All Students,65,,12,18.5,24,36.9,25,38.5,4,6.2,29,44.6
84X419,All Grades,2011,All Students,123,655,19,15.4,72,58.5,32,26,0,0,32,26
84X419,All Grades,2012,All Students,186,666,13,7,82,44.1,87,46.8,4,2.2,91,48.9
84X422,3,2010,All Students,32,677,2,6.3,11,34.4,14,43.8,5,15.6,19,59.4
84X422,3,2011,All Students,35,663,1,2.9,15,42.9,19,54.3,0,0,19,54.3
84X422,3,2012,All Students,29,674,1,3.4,3,10.3,22,75.9,3,10.3,25,86.2
84X422,4,2011,All Students,37,671,3,8.1,12,32.4,22,59.5,0,0,22,59.5
84X422,4,2012,All Students,36,685,0,0,4,11.1,32,88.9,0,0,32,88.9
84X422,5,2012,All Students,34,671,1,2.9,11,32.4,22,64.7,0,0,22,64.7
84X422,All Grades,2010,All Students,32,,2,6.3,11,34.4,14,43.8,5,15.6,19,59.4
84X422,All Grades,2011,All Students,72,667,4,5.6,27,37.5,41,56.9,0,0,41,56.9
84X422,All Grades,2012,All Students,99,677,2,2,18,18.2,76,76.8,3,3,79,79.8
84X461,3,2012,All Students,46,657,6,13,27,58.7,12,26.1,1,2.2,13,28.3
84X461,All Grades,2012,All Students,46,657,6,13,27,58.7,12,26.1,1,2.2,13,28.3
84X482,6,2011,All Students,93,651,21,22.6,53,57,19,20.4,0,0,19,20.4
84X482,6,2012,All Students,101,654,19,18.8,59,58.4,23,22.8,0,0,23,22.8
84X482,7,2012,All Students,99,656,14,14.1,63,63.6,22,22.2,0,0,22,22.2
84X482,All Grades,2011,All Students,93,651,21,22.6,53,57,19,20.4,0,0,19,20.4
84X482,All Grades,2012,All Students,200,655,33,16.5,122,61,45,22.5,0,0,45,22.5
84X487,3,2012,All Students,72,658,12,16.7,38,52.8,20,27.8,2,2.8,22,30.6
84X487,All Grades,2012,All Students,72,658,12,16.7,38,52.8,20,27.8,2,2.8,22,30.6
84X488,6,2011,All Students,74,650,22,29.7,34,45.9,18,24.3,0,0,18,24.3
84X488,6,2012,All Students,77,654,15,19.5,40,51.9,22,28.6,0,0,22,28.6
84X488,7,2011,All Students,72,656,9,12.5,45,62.5,18,25,0,0,18,25
84X488,7,2012,All Students,77,657,7,9.1,47,61,23,29.9,0,0,23,29.9
84X488,8,2011,All Students,71,645,11,15.5,45,63.4,15,21.1,0,0,15,21.1
84X488,8,2012,All Students,77,652,4,5.2,49,63.6,24,31.2,0,0,24,31.2
84X488,All Grades,2011,All Students,217,650,42,19.4,124,57.1,51,23.5,0,0,51,23.5
84X488,All Grades,2012,All Students,231,654,26,11.3,136,58.9,69,29.9,0,0,69,29.9
84X491,3,2012,All Students,48,667,1,2.1,17,35.4,27,56.3,3,6.3,30,62.5
84X491,All Grades,2012,All Students,48,667,1,2.1,17,35.4,27,56.3,3,6.3,30,62.5
84X496,3,2011,All Students,31,673,1,3.2,5,16.1,24,77.4,1,3.2,25,80.6
84X496,3,2012,All Students,33,681,0,0,1,3,27,81.8,5,15.2,32,97
84X496,4,2012,All Students,32,700,0,0,1,3.1,28,87.5,3,9.4,31,96.9
84X496,All Grades,2011,All Students,31,673,1,3.2,5,16.1,24,77.4,1,3.2,25,80.6
84X496,All Grades,2012,All Students,65,690,0,0,2,3.1,55,84.6,8,12.3,63,96.9
84X703,5,2006,All Students,111,650,5,4.5,50,45,52,46.8,4,3.6,56,50.5
84X703,5,2007,All Students,114,654,3,2.6,50,43.9,60,52.6,1,0.9,61,53.5
84X703,5,2008,All Students,116,657,0,0,37,31.9,79,68.1,0,0,79,68.1
84X703,5,2009,All Students,108,659,0,0,41,38,64,59.3,3,2.8,67,62
84X703,5,2010,All Students,104,657,27,26,53,51,22,21.2,2,1.9,24,23.1
84X703,5,2011,All Students,88,658,21,23.9,42,47.7,24,27.3,1,1.1,25,28.4
84X703,5,2012,All Students,88,659,18,20.5,43,48.9,27,30.7,0,0,27,30.7
84X703,6,2006,All Students,100,647,6,6,46,46,44,44,4,4,48,48
84X703,6,2007,All Students,112,654,1,0.9,52,46.4,53,47.3,6,5.4,59,52.7
84X703,6,2008,All Students,111,654,0,0,52,46.8,59,53.2,0,0,59,53.2
84X703,6,2009,All Students,118,659,0,0,30,25.4,87,73.7,1,0.8,88,74.6
84X703,6,2010,All Students,106,656,17,16,56,52.8,32,30.2,1,0.9,33,31.1
84X703,6,2011,All Students,105,655,16,15.2,62,59,27,25.7,0,0,27,25.7
84X703,6,2012,All Students,84,655,15,17.9,45,53.6,24,28.6,0,0,24,28.6
84X703,7,2006,All Students,46,645,1,2.2,25,54.3,20,43.5,0,0,20,43.5
84X703,7,2007,All Students,94,655,1,1.1,41,43.6,47,50,5,5.3,52,55.3
84X703,7,2008,All Students,109,660,1,0.9,30,27.5,77,70.6,1,0.9,78,71.6
84X703,7,2009,All Students,110,659,0,0,32,29.1,78,70.9,0,0,78,70.9
84X703,7,2010,All Students,119,661,7,5.9,66,55.5,42,35.3,4,3.4,46,38.7
84X703,7,2011,All Students,107,657,11,10.3,69,64.5,27,25.2,0,0,27,25.2
84X703,7,2012,All Students,111,658,6,5.4,77,69.4,28,25.2,0,0,28,25.2
84X703,8,2006,All Students,62,641,3,4.8,39,62.9,19,30.6,1,1.6,20,32.3
84X703,8,2007,All Students,43,644,0,0,27,62.8,16,37.2,0,0,16,37.2
84X703,8,2008,All Students,95,648,2,2.1,52,54.7,39,41.1,2,2.1,41,43.2
84X703,8,2009,All Students,107,658,0,0,30,28,77,72,0,0,77,72
84X703,8,2010,All Students,102,654,6,5.9,52,51,43,42.2,1,1,44,43.1
84X703,8,2011,All Students,115,650,10,8.7,68,59.1,37,32.2,0,0,37,32.2
84X703,8,2012,All Students,95,652,5,5.3,58,61.1,32,33.7,0,0,32,33.7
84X703,All Grades,2006,All Students,319,,15,4.7,160,50.2,135,42.3,9,2.8,144,45.1
84X703,All Grades,2007,All Students,363,,5,1.4,170,46.8,176,48.5,12,3.3,188,51.8
84X703,All Grades,2008,All Students,431,,3,0.7,171,39.7,254,58.9,3,0.7,257,59.6
84X703,All Grades,2009,All Students,443,,0,0,133,30,306,69.1,4,0.9,310,70
84X703,All Grades,2010,All Students,431,,57,13.2,227,52.7,139,32.3,8,1.9,147,34.1
84X703,All Grades,2011,All Students,415,655,58,14,241,58.1,115,27.7,1,0.2,116,28
84X703,All Grades,2012,All Students,378,656,44,11.6,223,59,111,29.4,0,0,111,29.4
84X704,5,2006,All Students,65,666,2,3.1,16,24.6,42,64.6,5,7.7,47,72.3
84X704,5,2007,All Students,66,661,3,4.5,18,27.3,43,65.2,2,3,45,68.2
84X704,5,2008,All Students,73,665,0,0,18,24.7,51,69.9,4,5.5,55,75.3
84X704,5,2009,All Students,70,663,0,0,23,32.9,45,64.3,2,2.9,47,67.1
84X704,5,2010,All Students,70,669,8,11.4,31,44.3,24,34.3,7,10,31,44.3
84X704,5,2011,All Students,70,664,7,10,34,48.6,28,40,1,1.4,29,41.4
84X704,5,2012,All Students,72,667,5,6.9,27,37.5,39,54.2,1,1.4,40,55.6
84X704,6,2006,All Students,61,670,0,0,14,23,38,62.3,9,14.8,47,77
84X704,6,2007,All Students,58,680,0,0,7,12.1,41,70.7,10,17.2,51,87.9
84X704,6,2008,All Students,66,663,0,0,19,28.8,45,68.2,2,3,47,71.2
84X704,6,2009,All Students,69,668,0,0,8,11.6,55,79.7,6,8.7,61,88.4
84X704,6,2010,All Students,67,661,1,1.5,33,49.3,32,47.8,1,1.5,33,49.3
84X704,6,2011,All Students,66,665,0,0,28,42.4,36,54.5,2,3,38,57.6
84X704,6,2012,All Students,66,666,2,3,20,30.3,44,66.7,0,0,44,66.7
84X704,7,2006,All Students,63,675,0,0,12,19,41,65.1,10,15.9,51,81
84X704,7,2007,All Students,53,681,0,0,6,11.3,38,71.7,9,17,47,88.7
84X704,7,2008,All Students,53,668,0,0,7,13.2,45,84.9,1,1.9,46,86.8
84X704,7,2009,All Students,64,671,0,0,6,9.4,53,82.8,5,7.8,58,90.6
84X704,7,2010,All Students,62,678,0,0,25,40.3,28,45.2,9,14.5,37,59.7
84X704,7,2011,All Students,64,665,0,0,31,48.4,32,50,1,1.6,33,51.6
84X704,7,2012,All Students,64,669,1,1.6,18,28.1,44,68.8,1,1.6,45,70.3
84X704,8,2006,All Students,59,658,0,0,23,39,34,57.6,2,3.4,36,61
84X704,8,2007,All Students,60,674,0,0,11,18.3,43,71.7,6,10,49,81.7
84X704,8,2008,All Students,51,665,0,0,17,33.3,33,64.7,1,2,34,66.7
84X704,8,2009,All Students,50,683,0,0,1,2,42,84,7,14,49,98
84X704,8,2010,All Students,63,667,1,1.6,19,30.2,36,57.1,7,11.1,43,68.3
84X704,8,2011,All Students,59,662,0,0,25,42.4,32,54.2,2,3.4,34,57.6
84X704,8,2012,All Students,62,662,0,0,24,38.7,38,61.3,0,0,38,61.3
84X704,All Grades,2006,All Students,248,,2,0.8,65,26.2,155,62.5,26,10.5,181,73
84X704,All Grades,2007,All Students,237,,3,1.3,42,17.7,165,69.6,27,11.4,192,81
84X704,All Grades,2008,All Students,243,,0,0,61,25.1,174,71.6,8,3.3,182,74.9
84X704,All Grades,2009,All Students,253,,0,0,38,15,195,77.1,20,7.9,215,85
84X704,All Grades,2010,All Students,262,,10,3.8,108,41.2,120,45.8,24,9.2,144,55
84X704,All Grades,2011,All Students,259,664,7,2.7,118,45.6,128,49.4,6,2.3,134,51.7
84X704,All Grades,2012,All Students,264,666,8,3,89,33.7,165,62.5,2,0.8,167,63.3
84X705,3,2006,All Students,34,646,5,14.7,15,44.1,14,41.2,0,0,14,41.2
84X705,3,2007,All Students,46,652,7,15.2,12,26.1,26,56.5,1,2.2,27,58.7
84X705,3,2008,All Students,51,659,0,0,22,43.1,27,52.9,2,3.9,29,56.9
84X705,3,2009,All Students,46,669,0,0,10,21.7,33,71.7,3,6.5,36,78.3
84X705,3,2010,All Students,49,653,13,26.5,22,44.9,14,28.6,0,0,14,28.6
84X705,3,2011,All Students,51,659,7,13.7,22,43.1,22,43.1,0,0,22,43.1
84X705,3,2012,All Students,51,662,3,5.9,24,47.1,24,47.1,0,0,24,47.1
84X705,4,2006,All Students,48,651,6,12.5,14,29.2,28,58.3,0,0,28,58.3
84X705,4,2007,All Students,46,656,3,6.5,13,28.3,28,60.9,2,4.3,30,65.2
84X705,4,2008,All Students,44,661,2,4.5,12,27.3,29,65.9,1,2.3,30,68.2
84X705,4,2009,All Students,49,670,0,0,7,14.3,41,83.7,1,2,42,85.7
84X705,4,2010,All Students,51,670,1,2,25,49,24,47.1,1,2,25,49
84X705,4,2011,All Students,49,663,5,10.2,25,51,19,38.8,0,0,19,38.8
84X705,4,2012,All Students,51,668,2,3.9,25,49,24,47.1,0,0,24,47.1
84X705,5,2006,All Students,39,645,3,7.7,17,43.6,17,43.6,2,5.1,19,48.7
84X705,5,2007,All Students,43,656,1,2.3,18,41.9,24,55.8,0,0,24,55.8
84X705,5,2008,All Students,42,660,1,2.4,8,19,32,76.2,1,2.4,33,78.6
84X705,5,2009,All Students,41,676,0,0,5,12.2,34,82.9,2,4.9,36,87.8
84X705,5,2010,All Students,48,667,2,4.2,25,52.1,17,35.4,4,8.3,21,43.8
84X705,5,2011,All Students,52,668,2,3.8,21,40.4,27,51.9,2,3.8,29,55.8
84X705,5,2012,All Students,50,670,3,6,20,40,25,50,2,4,27,54
84X705,6,2010,All Students,34,662,0,0,15,44.1,19,55.9,0,0,19,55.9
84X705,6,2011,All Students,44,662,2,4.5,19,43.2,23,52.3,0,0,23,52.3
84X705,6,2012,All Students,50,665,4,8,15,30,31,62,0,0,31,62
84X705,7,2011,All Students,32,666,0,0,15,46.9,17,53.1,0,0,17,53.1
84X705,7,2012,All Students,42,665,0,0,28,66.7,14,33.3,0,0,14,33.3
84X705,8,2012,All Students,31,666,0,0,9,29,21,67.7,1,3.2,22,71
84X705,All Grades,2006,All Students,121,,14,11.6,46,38,59,48.8,2,1.7,61,50.4
84X705,All Grades,2007,All Students,135,,11,8.1,43,31.9,78,57.8,3,2.2,81,60
84X705,All Grades,2008,All Students,137,,3,2.2,42,30.7,88,64.2,4,2.9,92,67.2
84X705,All Grades,2009,All Students,136,,0,0,22,16.2,108,79.4,6,4.4,114,83.8
84X705,All Grades,2010,All Students,182,,16,8.8,87,47.8,74,40.7,5,2.7,79,43.4
84X705,All Grades,2011,All Students,228,663,16,7,102,44.7,108,47.4,2,0.9,110,48.2
84X705,All Grades,2012,All Students,275,666,12,4.4,121,44,139,50.5,3,1.1,142,51.6
84X706,3,2006,All Students,40,634,8,20,21,52.5,11,27.5,0,0,11,27.5
84X706,3,2007,All Students,49,644,4,8.2,26,53.1,19,38.8,0,0,19,38.8
84X706,3,2008,All Students,51,654,3,5.9,19,37.3,28,54.9,1,2,29,56.9
84X706,3,2009,All Students,51,655,2,3.9,17,33.3,31,60.8,1,2,32,62.7
84X706,3,2010,All Students,50,653,15,30,19,38,14,28,2,4,16,32
84X706,3,2011,All Students,75,649,21,28,41,54.7,13,17.3,0,0,13,17.3
84X706,3,2012,All Students,72,660,11,15.3,29,40.3,30,41.7,2,2.8,32,44.4
84X706,4,2006,All Students,25,659,2,8,7,28,14,56,2,8,16,64
84X706,4,2007,All Students,51,647,4,7.8,25,49,21,41.2,1,2,22,43.1
84X706,4,2008,All Students,49,646,2,4.1,29,59.2,17,34.7,1,2,18,36.7
84X706,4,2009,All Students,49,651,1,2,22,44.9,26,53.1,0,0,26,53.1
84X706,4,2010,All Students,48,652,8,16.7,32,66.7,8,16.7,0,0,8,16.7
84X706,4,2011,All Students,48,651,8,16.7,32,66.7,8,16.7,0,0,8,16.7
84X706,4,2012,All Students,75,668,4,5.3,40,53.3,31,41.3,0,0,31,41.3
84X706,5,2006,All Students,45,636,8,17.8,18,40,19,42.2,0,0,19,42.2
84X706,5,2007,All Students,25,652,0,0,13,52,12,48,0,0,12,48
84X706,5,2008,All Students,48,657,0,0,15,31.3,33,68.8,0,0,33,68.8
84X706,5,2009,All Students,47,652,0,0,27,57.4,19,40.4,1,2.1,20,42.6
84X706,5,2010,All Students,50,659,13,26,21,42,13,26,3,6,16,32
84X706,5,2011,All Students,50,657,12,24,26,52,11,22,1,2,12,24
84X706,5,2012,All Students,49,661,8,16.3,25,51,16,32.7,0,0,16,32.7
84X706,6,2006,All Students,44,627,9,20.5,23,52.3,11,25,1,2.3,12,27.3
84X706,6,2007,All Students,45,644,1,2.2,25,55.6,19,42.2,0,0,19,42.2
84X706,6,2008,All Students,26,650,0,0,13,50,13,50,0,0,13,50
84X706,6,2009,All Students,51,654,0,0,18,35.3,33,64.7,0,0,33,64.7
84X706,6,2010,All Students,50,657,4,8,27,54,19,38,0,0,19,38
84X706,6,2011,All Students,48,658,3,6.3,27,56.3,18,37.5,0,0,18,37.5
84X706,6,2012,All Students,48,657,6,12.5,28,58.3,14,29.2,0,0,14,29.2
84X706,7,2006,All Students,19,627,2,10.5,14,73.7,3,15.8,0,0,3,15.8
84X706,7,2007,All Students,35,640,2,5.7,23,65.7,9,25.7,1,2.9,10,28.6
84X706,7,2008,All Students,43,650,0,0,22,51.2,21,48.8,0,0,21,48.8
84X706,7,2009,All Students,25,657,0,0,7,28,18,72,0,0,18,72
84X706,7,2010,All Students,49,658,3,6.1,30,61.2,16,32.7,0,0,16,32.7
84X706,7,2011,All Students,49,658,1,2,31,63.3,17,34.7,0,0,17,34.7
84X706,7,2012,All Students,51,663,2,3.9,29,56.9,20,39.2,0,0,20,39.2
84X706,8,2007,All Students,18,635,2,11.1,10,55.6,6,33.3,0,0,6,33.3
84X706,8,2008,All Students,36,627,4,11.1,25,69.4,7,19.4,0,0,7,19.4
84X706,8,2009,All Students,41,643,0,0,24,58.5,17,41.5,0,0,17,41.5
84X706,8,2010,All Students,21,646,1,4.8,14,66.7,6,28.6,0,0,6,28.6
84X706,8,2011,All Students,48,647,2,4.2,34,70.8,12,25,0,0,12,25
84X706,8,2012,All Students,50,652,2,4,32,64,16,32,0,0,16,32
84X706,All Grades,2006,All Students,173,,29,16.8,83,48,58,33.5,3,1.7,61,35.3
84X706,All Grades,2007,All Students,223,,13,5.8,122,54.7,86,38.6,2,0.9,88,39.5
84X706,All Grades,2008,All Students,253,,9,3.6,123,48.6,119,47,2,0.8,121,47.8
84X706,All Grades,2009,All Students,264,,3,1.1,115,43.6,144,54.5,2,0.8,146,55.3
84X706,All Grades,2010,All Students,268,,44,16.4,143,53.4,76,28.4,5,1.9,81,30.2
84X706,All Grades,2011,All Students,318,653,47,14.8,191,60.1,79,24.8,1,0.3,80,25.2
84X706,All Grades,2012,All Students,345,661,33,9.6,183,53,127,36.8,2,0.6,129,37.4
84X717,3,2006,All Students,36,676,0,0,5,13.9,29,80.6,2,5.6,31,86.1
84X717,3,2007,All Students,36,667,1,2.8,7,19.4,27,75,1,2.8,28,77.8
84X717,3,2008,All Students,33,677,0,0,5,15.2,26,78.8,2,6.1,28,84.8
84X717,3,2009,All Students,32,679,0,0,2,6.3,27,84.4,3,9.4,30,93.8
84X717,3,2010,All Students,35,677,0,0,9,25.7,18,51.4,8,22.9,26,74.3
84X717,3,2011,All Students,35,672,2,5.7,7,20,25,71.4,1,2.9,26,74.3
84X717,3,2012,All Students,38,674,0,0,8,21.1,26,68.4,4,10.5,30,78.9
84X717,4,2006,All Students,35,675,0,0,4,11.4,29,82.9,2,5.7,31,88.6
84X717,4,2007,All Students,32,701,0,0,2,6.3,21,65.6,9,28.1,30,93.8
84X717,4,2008,All Students,38,672,0,0,4,10.5,32,84.2,2,5.3,34,89.5
84X717,4,2009,All Students,36,673,0,0,4,11.1,32,88.9,0,0,32,88.9
84X717,4,2010,All Students,39,673,0,0,16,41,23,59,0,0,23,59
84X717,4,2011,All Students,35,679,0,0,10,28.6,25,71.4,0,0,25,71.4
84X717,4,2012,All Students,36,695,0,0,4,11.1,27,75,5,13.9,32,88.9
84X717,5,2006,All Students,30,669,0,0,5,16.7,22,73.3,3,10,25,83.3
84X717,5,2007,All Students,33,669,0,0,7,21.2,25,75.8,1,3,26,78.8
84X717,5,2008,All Students,32,687,0,0,0,0,28,87.5,4,12.5,32,100
84X717,5,2009,All Students,39,682,0,0,0,0,33,84.6,6,15.4,39,100
84X717,5,2010,All Students,37,672,0,0,19,51.4,17,45.9,1,2.7,18,48.6
84X717,5,2011,All Students,36,676,0,0,7,19.4,27,75,2,5.6,29,80.6
84X717,5,2012,All Students,34,675,0,0,9,26.5,24,70.6,1,2.9,25,73.5
84X717,6,2006,All Students,36,663,0,0,10,27.8,23,63.9,3,8.3,26,72.2
84X717,6,2007,All Students,30,668,0,0,5,16.7,25,83.3,0,0,25,83.3
84X717,6,2008,All Students,34,670,0,0,4,11.8,29,85.3,1,2.9,30,88.2
84X717,6,2009,All Students,35,676,0,0,0,0,30,85.7,5,14.3,35,100
84X717,6,2010,All Students,40,664,0,0,15,37.5,25,62.5,0,0,25,62.5
84X717,6,2011,All Students,38,664,1,2.6,11,28.9,25,65.8,1,2.6,26,68.4
84X717,6,2012,All Students,37,669,0,0,5,13.5,32,86.5,0,0,32,86.5
84X717,7,2007,All Students,35,668,0,0,8,22.9,24,68.6,3,8.6,27,77.1
84X717,7,2008,All Students,29,662,0,0,2,6.9,27,93.1,0,0,27,93.1
84X717,7,2009,All Students,29,680,0,0,0,0,26,89.7,3,10.3,29,100
84X717,7,2010,All Students,36,679,0,0,13,36.1,17,47.2,6,16.7,23,63.9
84X717,7,2011,All Students,37,666,0,0,18,48.6,19,51.4,0,0,19,51.4
84X717,7,2012,All Students,37,668,1,2.7,19,51.4,16,43.2,1,2.7,17,45.9
84X717,8,2008,All Students,36,657,0,0,15,41.7,20,55.6,1,2.8,21,58.3
84X717,8,2009,All Students,29,659,0,0,6,20.7,23,79.3,0,0,23,79.3
84X717,8,2010,All Students,28,665,0,0,9,32.1,18,64.3,1,3.6,19,67.9
84X717,8,2011,All Students,35,670,0,0,5,14.3,29,82.9,1,2.9,30,85.7
84X717,8,2012,All Students,35,663,0,0,9,25.7,26,74.3,0,0,26,74.3
84X717,All Grades,2006,All Students,137,,0,0,24,17.5,103,75.2,10,7.3,113,82.5
84X717,All Grades,2007,All Students,166,,1,0.6,29,17.5,122,73.5,14,8.4,136,81.9
84X717,All Grades,2008,All Students,202,,0,0,30,14.9,162,80.2,10,5,172,85.1
84X717,All Grades,2009,All Students,200,,0,0,12,6,171,85.5,17,8.5,188,94
84X717,All Grades,2010,All Students,215,,0,0,81,37.7,118,54.9,16,7.4,134,62.3
84X717,All Grades,2011,All Students,216,671,3,1.4,58,26.9,150,69.4,5,2.3,155,71.8
84X717,All Grades,2012,All Students,217,674,1,0.5,54,24.9,151,69.6,11,5.1,162,74.7
84X718,3,2006,All Students,53,666,4,7.5,15,28.3,32,60.4,2,3.8,34,64.2
84X718,3,2007,All Students,57,668,1,1.8,18,31.6,34,59.6,4,7,38,66.7
84X718,3,2008,All Students,58,665,2,3.4,18,31,35,60.3,3,5.2,38,65.5
84X718,3,2009,All Students,59,667,1,1.7,12,20.3,44,74.6,2,3.4,46,78
84X718,3,2010,All Students,60,661,10,16.7,24,40,21,35,5,8.3,26,43.3
84X718,3,2011,All Students,63,664,2,3.2,27,42.9,33,52.4,1,1.6,34,54
84X718,3,2012,All Students,66,665,6,9.1,22,33.3,38,57.6,0,0,38,57.6
84X718,4,2007,All Students,57,658,4,7,19,33.3,32,56.1,2,3.5,34,59.6
84X718,4,2008,All Students,58,664,3,5.2,16,27.6,36,62.1,3,5.2,39,67.2
84X718,4,2009,All Students,55,660,1,1.8,14,25.5,39,70.9,1,1.8,40,72.7
84X718,4,2010,All Students,59,664,4,6.8,36,61,18,30.5,1,1.7,19,32.2
84X718,4,2011,All Students,58,664,5,8.6,33,56.9,20,34.5,0,0,20,34.5
84X718,4,2012,All Students,60,676,4,6.7,24,40,31,51.7,1,1.7,32,53.3
84X718,5,2008,All Students,49,660,0,0,12,24.5,35,71.4,2,4.1,37,75.5
84X718,5,2009,All Students,52,671,0,0,11,21.2,37,71.2,4,7.7,41,78.8
84X718,5,2010,All Students,49,662,9,18.4,26,53.1,12,24.5,2,4.1,14,28.6
84X718,5,2011,All Students,54,663,7,13,26,48.1,21,38.9,0,0,21,38.9
84X718,5,2012,All Students,52,671,1,1.9,18,34.6,33,63.5,0,0,33,63.5
84X718,All Grades,2006,All Students,53,,4,7.5,15,28.3,32,60.4,2,3.8,34,64.2
84X718,All Grades,2007,All Students,114,,5,4.4,37,32.5,66,57.9,6,5.3,72,63.2
84X718,All Grades,2008,All Students,165,,5,3,46,27.9,106,64.2,8,4.8,114,69.1
84X718,All Grades,2009,All Students,166,,2,1.2,37,22.3,120,72.3,7,4.2,127,76.5
84X718,All Grades,2010,All Students,168,,23,13.7,86,51.2,51,30.4,8,4.8,59,35.1
84X718,All Grades,2011,All Students,175,664,14,8,86,49.1,74,42.3,1,0.6,75,42.9
84X718,All Grades,2012,All Students,178,670,11,6.2,64,36,102,57.3,1,0.6,103,57.9
84X730,3,2006,All Students,40,642,5,12.5,20,50,15,37.5,0,0,15,37.5
84X730,3,2007,All Students,39,649,2,5.1,17,43.6,20,51.3,0,0,20,51.3
84X730,3,2008,All Students,42,648,5,11.9,15,35.7,22,52.4,0,0,22,52.4
84X730,3,2009,All Students,41,658,0,0,17,41.5,23,56.1,1,2.4,24,58.5
84X730,3,2010,All Students,47,665,1,2.1,26,55.3,18,38.3,2,4.3,20,42.6
84X730,3,2011,All Students,47,658,4,8.5,23,48.9,20,42.6,0,0,20,42.6
84X730,3,2012,All Students,48,662,6,12.5,22,45.8,19,39.6,1,2.1,20,41.7
84X730,4,2006,All Students,39,636,8,20.5,18,46.2,13,33.3,0,0,13,33.3
84X730,4,2007,All Students,37,654,3,8.1,16,43.2,16,43.2,2,5.4,18,48.6
84X730,4,2008,All Students,42,649,5,11.9,15,35.7,21,50,1,2.4,22,52.4
84X730,4,2009,All Students,42,653,2,4.8,14,33.3,26,61.9,0,0,26,61.9
84X730,4,2010,All Students,47,658,4,8.5,29,61.7,14,29.8,0,0,14,29.8
84X730,4,2011,All Students,50,660,5,10,33,66,12,24,0,0,12,24
84X730,4,2012,All Students,51,666,4,7.8,26,51,21,41.2,0,0,21,41.2
84X730,5,2006,All Students,40,651,4,10,14,35,21,52.5,1,2.5,22,55
84X730,5,2007,All Students,37,651,2,5.4,16,43.2,19,51.4,0,0,19,51.4
84X730,5,2008,All Students,41,653,1,2.4,12,29.3,28,68.3,0,0,28,68.3
84X730,5,2009,All Students,42,662,0,0,7,16.7,34,81,1,2.4,35,83.3
84X730,5,2010,All Students,46,661,7,15.2,24,52.2,14,30.4,1,2.2,15,32.6
84X730,5,2011,All Students,42,660,4,9.5,28,66.7,10,23.8,0,0,10,23.8
84X730,5,2012,All Students,48,665,6,12.5,22,45.8,19,39.6,1,2.1,20,41.7
84X730,6,2007,All Students,31,657,0,0,14,45.2,16,51.6,1,3.2,17,54.8
84X730,6,2008,All Students,36,640,2,5.6,22,61.1,12,33.3,0,0,12,33.3
84X730,6,2009,All Students,35,658,0,0,7,20,28,80,0,0,28,80
84X730,6,2010,All Students,20,653,3,15,15,75,2,10,0,0,2,10
84X730,6,2011,All Students,19,653,3,15.8,10,52.6,6,31.6,0,0,6,31.6
84X730,All Grades,2006,All Students,119,,17,14.3,52,43.7,49,41.2,1,0.8,50,42
84X730,All Grades,2007,All Students,144,,7,4.9,63,43.8,71,49.3,3,2.1,74,51.4
84X730,All Grades,2008,All Students,161,,13,8.1,64,39.8,83,51.6,1,0.6,84,52.2
84X730,All Grades,2009,All Students,160,,2,1.3,45,28.1,111,69.4,2,1.3,113,70.6
84X730,All Grades,2010,All Students,160,,15,9.4,94,58.8,48,30,3,1.9,51,31.9
84X730,All Grades,2011,All Students,158,659,16,10.1,94,59.5,48,30.4,0,0,48,30.4
84X730,All Grades,2012,All Students,147,664,16,10.9,70,47.6,59,40.1,2,1.4,61,41.5
